customer_id,signup_date,gender,age,city,state,acquisition_channel
C04190,2026-03-28,Male,45,Mumbai,Maharashtra,Organic Search
C04857,2026-04-12,Male,25,vijayawada,Andhra Pradesh,Organic Search
C00316,2026-07-02,Male,18,Bhubaneswar,,Social Media
C02158,2026-06-08,Female,38,Kanpur,Uttar Pradesh,Email
C01095,2026-01-11,Male,27,Nagpur,Maharashtra,Paid Ads
C04908,2025-05-19,Female,20,AHMEDABAD,Gujarat,Referral
C01116,2026-05-17,Female,28,Jaipur,Rajasthan,Social Media
C03608,2026-07-12,Male,27,Lucknow,Uttar Pradesh,Organic Search
C03135,2025-06-20,Male,47,Chandigarh,Chandigarh,Paid Ads
C00070,2026-01-08,Male,23,Kanpur,Uttar Pradesh,Social Media
C03261,2026-04-05,Female,27,Gurugram,Haryana,Paid Ads
C04632,2026-05-27,Male,41,Chandigarh,Chandigarh,Social Media
C01659,2025-04-08,Male,32,Guwahati,Assam,Paid Ads
C03013,2026-04-29,Female,41,Hyderabad,Telangana,Social Media
C03048,2026-03-20,Female,44,Jaipur,Rajasthan,Organic Search
C04671,2024-08-31,Female,46,Mumbai,Maharashtra,Email
C03698,2025-08-26,Female,44,Ahmedabad,Gujarat,Referral
C03726,2026-01-11,Female,36,Faridabad,Haryana,Email
C01500,2026-07-21,Male,18,Surat,Gujarat,Paid Ads
C02651,2024-09-30,Female,27,Udaipur,Rajasthan,Organic Search
C03652,2025-08-03,Female,31,Hyderabad,Telangana,Social Media
C01345,2026-02-10,Male,37,Bhopal,Madhya Pradesh,Paid Ads
C04524,2025-05-21,Male,46,Mysuru,Karnataka,Organic Search
C01102,2025-09-23,Male,37,Mumbai,Maharashtra,Social Media
C00388,2024-10-11,,18,Chandigarh,Chandigarh,Social Media
C04988,2025-07-15,Female,38,Jaipur,Rajasthan,Paid Ads
C02894,2025-05-26,Male,37,Thiruvananthapuram,Kerala,Organic Search
C03245,2025-12-27,Male,27,Guwahati,Assam,Organic Search
C03699,2024-05-26,Male,,Bhopal,Madhya Pradesh,Paid Ads
C01913,2026-06-05,Male,23,Jaipur,Rajasthan,Paid Ads
C00411,2025-05-24,Male,40,Faridabad,Haryana,Paid Ads
C00585,2025-09-17,Male,18,Faridabad,Haryana,Paid Ads
C00110,2024-06-12,Female,18,Hyderabad,Telangana,Social Media
C02526,2025-03-19,Female,31,Coimbatore,Tamil Nadu,Social Media
C02742,2026-01-09,Female,39,Kochi,Kerala,Paid Ads
C03479,2025-10-06,Female,35,Visakhapatnam,Andhra Pradesh,Social Media
C04967,2025-03-13,Male,,CHENNAI,Tamil Nadu,Paid Ads
C02624,2025-01-09,Female,25,Kanpur,Uttar Pradesh,Paid Ads
C01169,2025-05-02,Male,26,Kolkata,West Bengal,Organic Search
C00469,2025-12-08,Female,,Bhopal,Madhya Pradesh,Organic Search
C00830,2025-06-11,Female,33,Lucknow,Uttar Pradesh,Social Media
C01619,2025-10-23,Female,27,VISAKHAPATNAM,Andhra Pradesh,Organic Search
C03014,2026-05-17,Male,43,Coimbatore,Tamil Nadu,Social Media
C01962,2024-10-04,Male,30,Kolkata,West Bengal,Email
C00487,2025-08-28,Male,,Udaipur,Rajasthan,Referral
C01635,2026-01-23,Female,27,Patna,Bihar,Paid Ads
C00743,2025-02-08,Female,,Bengaluru,Karnataka,Organic Search
C04423,2025-04-12,Female,22,Gurugram,Haryana,Social Media
C00908,2026-06-18,Male,37,Ahmedabad,Gujarat,Referral
C04145,2024-09-17,Male,37,Kanpur,Uttar Pradesh,Social Media
C03287,2025-12-23,Male,24,mysuru,Karnataka,Paid Ads
C00890,2025-10-15,Female,28,Kochi,Kerala,Organic Search
C03524,2026-05-02,Female,22,Noida,Uttar Pradesh,Organic Search
C03934,2025-04-16,Female,31,Noida,Uttar Pradesh,Organic Search
C00178,2025-05-24,Female,21,Ahmedabad,Gujarat,Organic Search
C02909,2026-05-06,Female,23,Hyderabad,Telangana,Paid Ads
C03272,2025-07-28,Female,18,Gurugram,Haryana,Social Media
C00081,2025-11-18,Male,18,Kolkata,West Bengal,Organic Search
C04875,2025-11-15,Male,21,Bhopal,Madhya Pradesh,Referral
C02551,2025-08-25,Male,26,Delhi,Delhi,Organic Search
C04837,2024-12-11,Female,25,Nagpur,Maharashtra,Referral
C02618,2026-06-05,Male,30,Surat,Gujarat,Paid Ads
C04206,2026-04-10,Male,36,Hyderabad,Telangana,Social Media
C03691,2025-10-22,Male,3,Ranchi,Jharkhand,Paid Ads
C00222,2025-06-17,Female,34,Pune,Maharashtra,Paid Ads
C00094,2025-10-29,Female,22,Delhi,Delhi,Paid Ads
C02628,2025-09-12,Male,26,Bhubaneswar,Odisha,Paid Ads
C00928,2025-12-04,Female,46,Udaipur,Rajasthan,Paid Ads
C04048,2024-07-09,Female,38,Thiruvananthapuram,Kerala,Organic Search
C01559,2026-05-29,Male,35,Coimbatore,Tamil Nadu,Social Media
C03379,2026-07-02,Male,42,Ranchi,Jharkhand,Organic Search
C02108,2026-01-19,Female,30,Indore,Madhya Pradesh,Social Media
C01057,2026-06-14,Male,24,Patna,Bihar,Social Media
C04670,2025-04-27,Male,23,Noida,Uttar Pradesh,Referral
C03690,2024-04-29,Male,35,Bhubaneswar,Odisha,Referral
C00813,2025-11-17,Male,37,Visakhapatnam,,Organic Search
C03929,2025-05-14,Male,37,Delhi,Delhi,Paid Ads
C01874,2026-01-07,Female,19,Patna,Bihar,Paid Ads
C04574,2026-01-05,Female,37,Patna,Bihar,Referral
C02592,2024-04-09,Female,45,Bhubaneswar,Odisha,Organic Search
C01865,2025-02-10,Male,25,Delhi,Delhi,Organic Search
C03127,2025-09-10,Male,24,Thiruvananthapuram,Kerala,Organic Search
C03423,2025-09-05,Male,34,Guwahati,Assam,Email
C02926,2024-10-21,Male,35,Bengaluru,Karnataka,Social Media
C00600,2024-06-13,Female,22,Surat,Gujarat,Paid Ads
C02005,2025-12-21,Male,29,Kanpur,Uttar Pradesh,Referral
C04732,2024-10-24,Female,43,Vijayawada,Andhra Pradesh,Organic Search
C00878,2025-03-22,Female,40,PUNE,Maharashtra,Paid Ads
C04666,2026-05-29,Male,26,Chandigarh,Chandigarh,Paid Ads
C01651,2026-05-18,Male,39,Coimbatore,Tamil Nadu,Paid Ads
C01413,2025-02-06,Female,18,Noida,Uttar Pradesh,Organic Search
C04858,2025-08-11,Male,27,Mumbai,Maharashtra,Email
C01695,2026-05-09,Male,31,Mumbai,Maharashtra,Social Media
C01783,2025-04-27,Male,54,Mumbai,Maharashtra,Referral
C02655,2025-06-19,Female,28,Visakhapatnam,Andhra Pradesh,Organic Search
C01719,2024-02-04,Female,30,Jaipur,Rajasthan,Organic Search
C02120,2025-05-31,Female,45,noida,Uttar Pradesh,Organic Search
C03072,2025-12-25,Male,51,Faridabad,Haryana,Referral
C03940,2025-07-04,Male,38,Lucknow,Uttar Pradesh,Organic Search
C00220,2024-07-31,Female,34,Patna,Bihar,Referral
C01685,2024-12-06,Male,30,Surat,Gujarat,Paid Ads
C04778,2024-04-12,Male,22,udaipur,Rajasthan,Paid Ads
C00725,2025-05-25,Male,42,Surat,Gujarat,Organic Search
C03040,2024-10-06,Male,,Indore,Madhya Pradesh,Paid Ads
C02482,2026-02-15,Male,34,Chandigarh,Chandigarh,Organic Search
C03642,2025-10-13,Female,28,Mumbai,Maharashtra,Paid Ads
C00044,2025-08-09,Male,27,Coimbatore,Tamil Nadu,Organic Search
C01039,2025-11-13,Female,32,Nagpur,Maharashtra,Paid Ads
C00211,2024-08-10,Female,36,Vijayawada,Andhra Pradesh,Social Media
C02324,2026-07-07,Female,,Mysuru,Karnataka,Social Media
C00355,2025-08-10,Female,39,Ahmedabad,Gujarat,Paid Ads
C04735,2026-04-18,Female,36,Nagpur,Maharashtra,Referral
C01085,2026-04-15,Female,,Noida,Uttar Pradesh,Organic Search
C04428,2025-01-20,Female,20,Mumbai,Maharashtra,Paid Ads
C02765,2024-07-20,Female,37,Coimbatore,Tamil Nadu,Paid Ads
C00368,2026-01-02,Male,22,Chennai,Tamil Nadu,Email
C03822,2025-01-31,Female,,Lucknow,Uttar Pradesh,Paid Ads
C03738,2025-03-02,Female,43,Noida,Uttar Pradesh,Paid Ads
C03470,2026-03-28,Female,24,Ranchi,Jharkhand,Organic Search
C00136,2025-07-14,Female,31,Indore,Madhya Pradesh,Social Media
C00806,2026-07-06,Male,32,Bhubaneswar,Odisha,Referral
C00048,2024-12-19,Female,37,Indore,Madhya Pradesh,Social Media
C00788,2025-06-24,Male,29,Jaipur,Rajasthan,Paid Ads
C02520,2026-02-16,Female,42,Udaipur,Rajasthan,Paid Ads
C02035,2025-05-09,Female,24,Indore,Madhya Pradesh,Organic Search
C02887,2026-02-17,Female,18,Chandigarh,Chandigarh,Organic Search
C02003,2026-02-21,Female,50,Ahmedabad,Gujarat,Paid Ads
C01615,2024-05-12,Male,20,Jaipur,Rajasthan,Social Media
C00062,2026-01-15,Female,18,Mysuru,Karnataka,Email
C03254,2026-04-25,Female,38,Pune,Maharashtra,Social Media
C01698,2025-02-17,Female,51,Bengaluru,Karnataka,Social Media
C00096,2024-08-28,Male,29,Bengaluru,Karnataka,Paid Ads
C00479,2026-04-06,Male,34,Pune,Maharashtra,Paid Ads
C03063,2025-04-24,Female,18,Bengaluru,Karnataka,Organic Search
C03227,2025-12-03,Male,50,Surat,Gujarat,Paid Ads
C01996,2026-01-06,Female,32,Bengaluru,Karnataka,Paid Ads
C04224,2025-11-15,Male,20,Gurugram,Haryana,Referral
C04639,2025-07-19,,20,Lucknow,Uttar Pradesh,Social Media
C02634,2025-12-04,Female,,Mysuru,Karnataka,Paid Ads
C00323,2025-02-05,Female,30,Bhopal,Madhya Pradesh,Email
C01129,2024-11-20,Female,,Coimbatore,Tamil Nadu,Paid Ads
C02232,2026-07-21,Male,28,Pune,Maharashtra,Referral
C02858,2026-05-16,Male,35,Bengaluru,Karnataka,Referral
C01508,2024-07-27,Male,31,Mysuru,Karnataka,Organic Search
C01426,2024-09-02,Male,25,Noida,Uttar Pradesh,Organic Search
C01744,2025-02-09,Male,44,MYSURU,Karnataka,Organic Search
C04532,2026-07-02,Male,41,Nagpur,Maharashtra,Paid Ads
C03482,2024-09-07,Male,35,Kochi,Kerala,Referral
C00292,2025-11-25,Male,26,Nagpur,Maharashtra,Social Media
C01871,2026-07-29,Female,33,Bhubaneswar,Odisha,Paid Ads
C00912,2026-01-19,Female,26,Pune,Maharashtra,Organic Search
C00534,2025-10-22,Male,41,Coimbatore,Tamil Nadu,Organic Search
C04852,2024-10-19,,33,Coimbatore,Tamil Nadu,Social Media
C01097,2026-02-25,Female,35,Chennai,Tamil Nadu,Social Media
C01667,2025-09-16,Female,35,Coimbatore,Tamil Nadu,Referral
C03312,2025-07-27,Female,37,Visakhapatnam,Andhra Pradesh,Paid Ads
C02289,2024-09-24,Female,30,Kanpur,Uttar Pradesh,Paid Ads
C02169,2025-03-04,Female,32,Kochi,Kerala,Organic Search
C03938,2025-11-21,Female,36,Kolkata,West Bengal,Paid Ads
C04040,2026-05-13,Female,21,Kolkata,West Bengal,Referral
C03783,2024-12-08,Male,34,Kanpur,Uttar Pradesh,Email
C01407,2025-09-18,Female,,Lucknow,Uttar Pradesh,Organic Search
C02496,2026-02-15,Male,32,Mumbai,Maharashtra,Paid Ads
C02764,2024-07-25,Male,52,Kanpur,Uttar Pradesh,Organic Search
C03308,2025-12-02,Male,40,Bengaluru,Karnataka,Organic Search
C02390,2026-04-15,Female,43,Indore,Madhya Pradesh,Social Media
C03222,2024-01-22,Male,45,Indore,Madhya Pradesh,Referral
C04595,2026-05-24,Male,25,Kanpur,Uttar Pradesh,Referral
C03263,2026-07-12,Female,31,Kolkata,West Bengal,Organic Search
C03663,2024-08-14,Female,23,Kolkata,West Bengal,Social Media
C04879,2026-05-04,Female,,Coimbatore,Tamil Nadu,Organic Search
C04538,2025-06-26,Male,41,Udaipur,Rajasthan,Organic Search
C04933,2026-03-23,Male,36,Mumbai,Maharashtra,Social Media
C00634,2026-01-29,Male,37,Coimbatore,Tamil Nadu,Social Media
C03338,2024-11-28,Male,26,Nagpur,Maharashtra,Organic Search
C02981,2024-10-21,,33,Kolkata,West Bengal,Social Media
C03162,2025-01-02,Male,,Pune,Maharashtra,Organic Search
C03239,2024-08-27,Male,,Delhi,Delhi,Social Media
C03811,2025-12-06,Male,21,Visakhapatnam,Andhra Pradesh,Referral
C04036,2025-05-15,Male,53,Delhi,Delhi,Paid Ads
C02255,2024-12-27,Male,31,Visakhapatnam,Andhra Pradesh,Paid Ads
C01205,2026-04-13,Female,29,Vijayawada,Andhra Pradesh,Social Media
C04315,2026-03-31,Female,20,Kolkata,West Bengal,Organic Search
C02620,2025-05-18,Male,34,Udaipur,Rajasthan,Referral
C03830,2025-03-15,Female,22,Pune,Maharashtra,Paid Ads
C03345,2025-05-24,Male,31,Visakhapatnam,Andhra Pradesh,Social Media
C01963,2026-04-22,Female,,Faridabad,Haryana,Paid Ads
C04335,2025-07-11,Female,31,Vijayawada,Andhra Pradesh,Referral
C01533,2025-07-24,Female,18,Hyderabad,Telangana,Social Media
C04023,2025-05-09,Female,36,Kanpur,Uttar Pradesh,Referral
C00071,2025-07-30,Male,36,Ahmedabad,Gujarat,Social Media
C01771,2024-04-01,Male,42,Ranchi,Jharkhand,Social Media
C01145,2026-04-08,Male,,Indore,Madhya Pradesh,Paid Ads
C04338,2026-04-15,Female,50,Mysuru,Karnataka,Social Media
C04838,2025-08-13,Female,40,Nagpur,Maharashtra,Referral
C02993,2024-12-06,Female,29,Pune,Maharashtra,Referral
C03002,2026-04-24,Male,18,Pune,Maharashtra,Paid Ads
C02298,2024-09-06,Male,27,Patna,Bihar,Organic Search
C04405,2025-02-13,Male,20,Vijayawada,Andhra Pradesh,Social Media
C02332,2024-12-16,Male,41,Bhubaneswar,Odisha,Paid Ads
C01201,2025-12-15,Female,20,gurugram,Haryana,Email
C01406,2025-03-10,Female,30,Mysuru,Karnataka,Paid Ads
C01445,2026-01-04,Male,21,Guwahati,Assam,Email
C02155,2026-04-24,Female,28,Bengaluru,Karnataka,Email
C02695,2026-06-24,Male,42,Lucknow,Uttar Pradesh,Social Media
C00894,2025-05-05,Male,43,Surat,Gujarat,Social Media
C03772,2025-02-27,Male,24,Thiruvananthapuram,Kerala,Referral
C04237,2025-04-22,Male,39,Coimbatore,Tamil Nadu,Organic Search
C04238,2025-12-23,Female,48,Thiruvananthapuram,Kerala,Paid Ads
C02074,2026-05-16,Male,24,Gurugram,,Paid Ads
C02243,2025-12-10,Female,22,Gurugram,Haryana,Organic Search
C01042,2025-04-01,Male,37,Hyderabad,Telangana,Organic Search
C02178,2025-12-14,Male,36,Kolkata,West Bengal,Social Media
C00747,2026-03-19,Female,24,Faridabad,Haryana,Social Media
C00735,2025-03-27,Male,33,Ranchi,Jharkhand,Paid Ads
C01906,2026-02-17,Female,41,Nagpur,Maharashtra,Social Media
C03596,2026-01-20,Male,33,Ahmedabad,Gujarat,Social Media
C01936,2025-03-16,Female,35,Kochi,Kerala,Social Media
C02245,2025-07-01,Female,51,Noida,Uttar Pradesh,Paid Ads
C01594,2026-04-01,Male,40,Bengaluru,Karnataka,Organic Search
C03623,2024-11-19,Female,39,Mysuru,Karnataka,Paid Ads
C01704,2024-04-24,Female,40,Vijayawada,Andhra Pradesh,Paid Ads
C01472,2024-07-08,Male,23,Thiruvananthapuram,Kerala,Paid Ads
C02723,2025-08-10,Female,29,Nagpur,Maharashtra,Organic Search
C03618,2025-09-15,Female,32,Pune,Maharashtra,Organic Search
C01542,2026-03-24,Male,36,Mumbai,Maharashtra,Paid Ads
C00234,2025-09-28,Female,28,Delhi,Delhi,Referral
C04579,2026-02-20,Male,30,Ahmedabad,Gujarat,Email
C02410,2025-07-11,Male,39,Udaipur,Rajasthan,Social Media
C00416,2025-08-07,Female,34,Udaipur,Rajasthan,Social Media
C01371,2026-02-24,Male,,Bengaluru,Karnataka,Organic Search
C00656,2026-01-28,Male,,Mumbai,Maharashtra,Email
C01599,2026-06-06,Male,43,Bengaluru,Karnataka,Paid Ads
C04033,2024-09-12,Male,26,Thiruvananthapuram,Kerala,Organic Search
C00018,2024-05-10,Male,26,Hyderabad,Telangana,Social Media
C01221,2025-03-15,Male,18,Patna,Bihar,Paid Ads
C01727,2026-04-18,Female,39,Gurugram,Haryana,Organic Search
C02368,2024-05-06,Female,32,Patna,Bihar,Paid Ads
C00597,2026-07-15,Female,24,Kochi,Kerala,Social Media
C03949,2025-12-22,Female,23,Ahmedabad,Gujarat,Organic Search
C02493,2025-11-24,Male,28,Mysuru,Karnataka,Email
C00965,2026-06-07,Male,,Bengaluru,Karnataka,Social Media
C02173,2025-10-06,Female,33,Thiruvananthapuram,Kerala,Paid Ads
C01434,2026-03-25,Male,34,Kanpur,Uttar Pradesh,Paid Ads
C02347,2024-10-04,Female,31,Surat,Gujarat,Referral
C00372,2025-04-10,Female,30,Bengaluru,Karnataka,Organic Search
C01362,2024-11-02,Male,31,Bhopal,Madhya Pradesh,Social Media
C00599,2025-05-03,Female,27,Chennai,Tamil Nadu,Organic Search
C00239,2026-01-08,Male,30,Chandigarh,Chandigarh,Organic Search
C03419,2025-08-20,Female,,Jaipur,Rajasthan,Organic Search
C03836,2026-05-22,Female,26,Faridabad,Haryana,Organic Search
C01591,2025-01-13,Female,,Hyderabad,Telangana,Paid Ads
C01809,2025-09-06,Male,45,Indore,Madhya Pradesh,Organic Search
C04410,2024-08-30,Male,32,Bengaluru,Karnataka,Paid Ads
C04692,2026-04-14,Male,23,Kanpur,Uttar Pradesh,Organic Search
C03880,2024-08-30,Female,18,Nagpur,Maharashtra,Email
C03484,2025-09-25,Female,35,Mumbai,Maharashtra,Paid Ads
C03122,2025-08-01,Female,34,Indore,Madhya Pradesh,Social Media
C02768,2026-04-18,Male,18,Chennai,Tamil Nadu,Referral
C03853,2025-09-05,Female,21,Bhopal,Madhya Pradesh,Organic Search
C00722,2025-02-10,Male,18,Bengaluru,Karnataka,Organic Search
C00839,2024-01-22,Male,,Lucknow,Uttar Pradesh,Email
C01546,2026-01-06,Male,37,Chandigarh,Chandigarh,Social Media
C01171,2026-06-27,Male,47,BENGALURU,Karnataka,Referral
C04265,2025-05-10,Female,23,visakhapatnam,Andhra Pradesh,Organic Search
C00829,2024-11-20,Female,32,Bhubaneswar,Odisha,Organic Search
C03275,2025-08-06,Male,20,Surat,Gujarat,Email
C01745,2024-10-20,Female,,Bhubaneswar,,Email
C04035,2025-03-08,Male,44,Mysuru,Karnataka,Referral
C01210,2025-09-27,Female,22,Kochi,Kerala,Paid Ads
C03448,2025-07-04,Female,33,Guwahati,Assam,Organic Search
C00622,2026-01-17,Female,35,Bengaluru,Karnataka,Organic Search
C02315,2024-05-11,Male,36,Bhopal,Madhya Pradesh,Organic Search
C03651,2024-08-30,Female,18,Faridabad,Haryana,Social Media
C00567,2026-05-05,Male,38,Guwahati,Assam,Organic Search
C01488,2025-04-21,Female,32,Gurugram,Haryana,Organic Search
C03989,2024-12-22,Female,33,Nagpur,Maharashtra,Paid Ads
C04268,2025-05-14,Male,49,Patna,Bihar,Referral
C00052,2024-08-16,Male,18,Jaipur,Rajasthan,Social Media
C03504,2025-07-09,,33,Patna,Bihar,Organic Search
C03958,2026-03-21,Female,30,Nagpur,Maharashtra,Referral
C04014,2025-07-28,Other,51,Mumbai,Maharashtra,Social Media
C04319,2025-03-25,Male,38,Noida,Uttar Pradesh,Social Media
C00535,2026-02-17,Female,41,Kolkata,West Bengal,Social Media
C04979,2025-04-14,Male,23,Ranchi,Jharkhand,Email
C02105,2026-02-11,Female,,Mumbai,Maharashtra,Organic Search
C00444,2026-03-29,Female,22,gurugram,Haryana,Email
C02253,2024-12-30,Male,34,Kanpur,Uttar Pradesh,Organic Search
C00196,2026-04-15,Female,31,Visakhapatnam,Andhra Pradesh,Organic Search
C03624,2026-03-14,Female,19,Kolkata,West Bengal,Organic Search
C01919,2026-01-25,Male,31,Gurugram,Haryana,Paid Ads
C04478,2025-07-25,Male,32,Delhi,Delhi,Referral
C03025,2025-12-03,Female,,Vijayawada,Andhra Pradesh,Paid Ads
C04217,2026-01-05,Male,44,Bhopal,Madhya Pradesh,Organic Search
C04806,2026-02-15,Female,36,Delhi,Delhi,Organic Search
C03705,2026-03-09,Female,22,Kolkata,West Bengal,Email
C03634,2025-10-22,Male,40,Bhopal,Madhya Pradesh,Referral
C02941,2026-03-17,Female,,Visakhapatnam,Andhra Pradesh,Organic Search
C00645,2026-04-07,Male,24,Faridabad,Haryana,Email
C00808,2024-06-21,Male,19,Visakhapatnam,Andhra Pradesh,Referral
C03541,2024-11-26,Female,32,Mysuru,Karnataka,Email
C04621,2025-04-11,Male,25,Coimbatore,Tamil Nadu,Paid Ads
C04416,2026-01-11,Male,30,Bhopal,Madhya Pradesh,Organic Search
C00121,2025-02-20,Female,28,Kochi,Kerala,Paid Ads
C02442,2026-07-07,Female,21,Delhi,Delhi,Referral
C01993,2026-03-25,Male,22,Visakhapatnam,Andhra Pradesh,Paid Ads
C04901,2025-04-09,Female,23,Kolkata,West Bengal,Paid Ads
C02851,2025-12-17,Male,32,Delhi,Delhi,Paid Ads
C02239,2025-01-02,Female,30,Noida,Uttar Pradesh,Social Media
C00135,2026-05-23,Male,39,Udaipur,Rajasthan,Paid Ads
C03354,2025-08-22,Female,26,Bengaluru,Karnataka,Social Media
C01984,2025-06-22,Female,26,Jaipur,Rajasthan,Referral
C02708,2026-03-30,Female,30,Coimbatore,Tamil Nadu,Social Media
C00185,2025-06-21,Female,18,Mumbai,Maharashtra,Paid Ads
C03195,2026-07-02,Female,24,Lucknow,Uttar Pradesh,Paid Ads
C02560,2025-02-20,Female,42,Thiruvananthapuram,Kerala,Paid Ads
C00512,2025-10-09,Female,40,Visakhapatnam,,Paid Ads
C00842,2025-11-23,Female,,Faridabad,Haryana,Organic Search
C04076,2026-05-07,Male,49,Visakhapatnam,Andhra Pradesh,Organic Search
C04362,2024-03-29,Male,31,Kanpur,Uttar Pradesh,Organic Search
C04093,2026-01-14,Male,31,Visakhapatnam,Andhra Pradesh,Social Media
C04273,2026-04-24,Male,39,Guwahati,Assam,Organic Search
C01398,2025-07-16,Male,34,Faridabad,Haryana,Email
C00857,2025-10-24,,18,Indore,Madhya Pradesh,Paid Ads
C00252,2024-08-05,Male,21,Noida,Uttar Pradesh,Social Media
C02759,2025-06-23,Male,41,Kochi,Kerala,Social Media
C03066,2025-05-03,Female,26,Mysuru,Karnataka,Social Media
C02703,2026-07-21,Female,22,Hyderabad,Telangana,Paid Ads
C02233,2026-03-10,Male,33,Pune,Maharashtra,Social Media
C00123,2026-07-13,Female,42,Hyderabad,Telangana,Social Media
C02804,2025-10-27,Female,36,Bengaluru,Karnataka,Organic Search
C02219,2024-07-01,Female,25,Bhubaneswar,Odisha,Paid Ads
C02338,2024-11-11,Female,48,Ranchi,Jharkhand,Paid Ads
C04088,2024-07-20,Male,32,Faridabad,Haryana,Organic Search
C00568,2025-02-15,Male,34,Mysuru,Karnataka,Paid Ads
C01393,2025-04-16,Male,33,Kanpur,Uttar Pradesh,Social Media
C03204,2026-02-18,,21,Bhubaneswar,Odisha,Referral
C02481,2026-03-28,Male,30,Noida,Uttar Pradesh,Paid Ads
C02577,2025-12-22,Male,28,Faridabad,Haryana,Paid Ads
C03748,2025-06-01,Male,21,Faridabad,Haryana,Social Media
C03834,2026-05-06,Male,40,Mumbai,Maharashtra,Referral
C01478,2025-02-14,Male,27,Hyderabad,Telangana,Social Media
C04760,2026-06-04,Male,54,Guwahati,Assam,Paid Ads
C01627,2026-02-02,Female,27,Ranchi,Jharkhand,Paid Ads
C00721,2024-05-22,Male,43,Noida,Uttar Pradesh,Paid Ads
C02729,2024-12-17,Female,36,Bhubaneswar,Odisha,Paid Ads
C02054,2025-06-24,Female,31,kanpur,Uttar Pradesh,Organic Search
C01433,2025-12-29,Male,29,Kanpur,Uttar Pradesh,Paid Ads
C03214,2025-03-03,Female,23,Hyderabad,Telangana,Referral
C00603,2024-04-01,Female,0,Mysuru,Karnataka,Social Media
C01567,2026-05-31,Male,26,Lucknow,Uttar Pradesh,Social Media
C04750,2026-03-22,Female,,Udaipur,Rajasthan,Organic Search
C02678,2025-01-01,Male,34,Gurugram,Haryana,Social Media
C03476,2025-05-26,Female,48,Lucknow,,Organic Search
C00319,2025-05-21,Male,19,Indore,Madhya Pradesh,Social Media
C04748,2026-02-27,Male,36,Chandigarh,Chandigarh,Paid Ads
C04558,2025-09-15,Female,21,Pune,Maharashtra,Referral
C00275,2024-04-19,Female,27,Bhopal,Madhya Pradesh,Organic Search
C01882,2026-04-18,Male,42,Bhopal,Madhya Pradesh,Organic Search
C00550,2025-10-12,Male,18,Bhubaneswar,Odisha,Email
C02813,2024-09-07,Male,26,Coimbatore,Tamil Nadu,Organic Search
C01030,2025-12-10,Male,34,Chandigarh,Chandigarh,Organic Search
C04905,2025-11-25,Male,18,Kanpur,Uttar Pradesh,Paid Ads
C02953,2026-02-23,Female,23,Indore,Madhya Pradesh,Paid Ads
C00606,2026-03-24,Male,30,Faridabad,Haryana,Organic Search
C02234,2025-11-24,Male,19,Bhubaneswar,Odisha,Organic Search
C00528,2024-06-22,Female,29,Chennai,Tamil Nadu,Email
C02847,2025-08-16,Male,,Kolkata,West Bengal,Organic Search
C02365,2025-09-07,Female,46,Visakhapatnam,Andhra Pradesh,Social Media
C04360,2024-10-16,Female,23,Bhubaneswar,Odisha,Paid Ads
