order_id,customer_id,order_date,payment_method,order_status,discount_amount,shipping_fee
O017406,C01270,2026-07-07,Credit Card,Completed,105.8,0.0
O014403,C04099,2026-03-20,UPI,Completed,2137.16,0.0
O012588,C00875,2026-04-25,Cash on Delivery,Completed,781.07,0.0
O004158,C02953,2026-02-23,Credit Card,Completed,0.0,0.0
O007354,C04406,2026-01-26,Debit Card,Completed,0.0,0.0
O024776,C04187,2026-04-10,UPI,Completed,0.0,0.0
O021528,C03281,2026-06-27,Credit Card,Completed,877.8,0.0
O017226,C04535,2026-01-25,Debit Card,Completed,0.0,0.0
O000251,C02381,2026-01-08,UPI,Cancelled,0.0,0.0
O024738,C00456,2026-08-29,Debit Card,Completed,0.0,0.0
O001123,C04341,2026-07-01,Net Banking,Pending,0.0,0.0
O011362,C03878,2026-07-04,Cash on Delivery,Completed,294.57,0.0
O015140,C03837,2025-11-16,Credit Card,Cancelled,0.0,0.0
O006529,C00790,2026-01-04,Credit Card,Completed,0.0,0.0
O007537,C03101,2025-03-04,Credit Card,Completed,550.31,0.0
O026453,C03370,2026-06-29,Credit Card,Completed,611.03,0.0
O012953,C02744,2025-09-04,Cash on Delivery,Completed,0.0,0.0
O018939,C03866,2026-04-21,UPI,Completed,0.0,0.0
O009889,C02819,2026-02-26,UPI,Completed,0.0,0.0
O017605,C01231,2026-08-10,Net Banking,Completed,0.0,0.0
O022337,C01384,2026-07-26,UPI,Completed,0.0,0.0
O011805,C04721,2026-01-26,Debit Card,Completed,0.0,0.0
O007407,C02610,2026-05-08,Cash on Delivery,Completed,0.0,0.0
O026377,C04724,2026-03-05,UPI,Returned,0.0,0.0
O013074,C02828,2026-04-01,,Cancelled,0.0,0.0
O009566,C03604,2026-02-02,Net Banking,Completed,1899.55,0.0
O010435,C01177,2026-08-06,Debit Card,Pending,0.0,0.0
O005378,C01655,2026-06-22,UPI,Cancelled,0.0,0.0
O021096,C02059,2026-01-10,Cash on Delivery,Completed,533.76,0.0
O013610,C03966,2026-06-17,UPI,Completed,1220.45,0.0
O009039,C01018,2025-06-20,UPI,Completed,0.0,0.0
O007723,C04656,2026-03-06,Net Banking,Completed,0.0,0.0
O018603,C00021,2025-05-28,UPI,Completed,0.0,0.0
O004247,C01596,2026-05-28,Credit Card,Completed,832.36,0.0
O018102,C01110,2026-05-02,UPI,Completed,0.0,0.0
O026955,C01029,2025-09-09,UPI,Completed,0.0,0.0
O018898,C02449,2026-02-18,UPI,Returned,0.0,0.0
O006888,C01878,2025-03-31,Debit Card,Completed,0.0,0.0
O026420,C04091,2026-07-03,UPI,Completed,0.0,0.0
O016898,C03586,2025-02-15,Debit Card,Completed,0.0,0.0
O019785,C01390,2026-05-20,UPI,Completed,0.0,0.0
O014219,C03276,2025-02-10,UPI,Cancelled,636.92,0.0
O006594,C04337,2026-05-28,Credit Card,Completed,0.0,0.0
O023440,C02552,2025-12-14,Credit Card,Completed,1614.01,0.0
O023566,C02710,2025-07-13,Net Banking,Completed,0.0,0.0
O001938,C04600,2026-06-28,UPI,Completed,0.0,0.0
O006712,C04645,2026-03-15,Debit Card,Completed,0.0,0.0
O019312,C01286,2026-04-15,Net Banking,Completed,895.23,0.0
O021704,C04018,2026-03-22,UPI,Completed,1067.4,0.0
O025868,C02807,2025-08-01,Credit Card,Completed,0.0,0.0
O025874,C03176,2026-02-24,Cash on Delivery,Completed,250.51,0.0
O008230,C00726,2026-04-15,UPI,Completed,1216.18,0.0
O025512,C04250,2026-08-12,Net Banking,Completed,0.0,0.0
O020474,C03043,2026-07-25,UPI,Returned,0.0,0.0
O013736,C00780,2026-03-21,Credit Card,Completed,668.41,0.0
O003877,C00185,2025-10-12,Debit Card,Completed,0.0,0.0
O014650,C04327,2026-04-07,Cash on Delivery,Cancelled,0.0,0.0
O003538,C01809,2026-02-04,Credit Card,Completed,0.0,0.0
O012039,C03899,2025-12-19,UPI,Completed,2157.66,0.0
O006903,C02537,2025-11-14,Credit Card,Completed,0.0,0.0
O001661,C01127,2026-07-01,Credit Card,Completed,0.0,0.0
O006351,C00651,2025-10-13,Cash on Delivery,Completed,90.04,0.0
O017967,C04818,2025-07-14,UPI,Cancelled,0.0,0.0
O005366,C00569,2026-04-23,Credit Card,Completed,0.0,0.0
O022884,C04959,2025-01-15,UPI,Completed,0.0,0.0
O021956,C03311,2025-10-23,Credit Card,Completed,0.0,0.0
O003841,C02851,2025-12-19,UPI,Completed,1985.98,0.0
O021300,C04261,2026-04-01,Debit Card,Returned,0.0,0.0
O026429,C03724,2026-06-18,Credit Card,Completed,2109.27,0.0
O026084,C02206,2026-01-15,Debit Card,Returned,0.0,0.0
O002209,C04190,2026-04-19,UPI,Completed,0.0,0.0
O001570,C01515,2026-02-19,Debit Card,Completed,0.0,0.0
O005679,C03865,2026-06-10,UPI,Completed,0.0,0.0
O015404,C03677,2026-01-31,UPI,Completed,0.0,0.0
O004409,C04459,2025-06-27,Credit Card,Completed,0.0,49.0
O019433,C00975,2026-07-21,Debit Card,Completed,74.62,0.0
O008279,C00913,2026-02-11,Net Banking,Completed,63.76,0.0
O021136,C04031,2025-12-11,UPI,Completed,670.4,0.0
O009296,C01557,2025-03-11,UPI,Completed,0.0,0.0
O007540,C03101,2025-03-30,UPI,Completed,0.0,0.0
O017495,C00608,2025-03-27,Net Banking,Completed,677.3,0.0
O011359,C03878,2025-12-26,UPI,Completed,0.0,0.0
O012566,C03613,2026-01-28,Net Banking,Completed,0.0,0.0
O012280,C01092,2025-11-26,Cash on Delivery,Completed,223.74,0.0
O003581,C02768,2026-07-12,UPI,Completed,1866.84,0.0
O022920,C02913,2026-05-26,Debit Card,Completed,144.05,0.0
O014565,C04828,2026-02-20,UPI,Completed,0.0,0.0
O019884,C03633,2026-06-09,UPI,Completed,236.93,0.0
O017391,C03752,2026-05-31,Net Banking,Completed,0.0,0.0
O016415,C01668,2026-07-13,Credit Card,Completed,0.0,0.0
O009254,C00359,2025-08-20,UPI,Completed,0.0,0.0
O009730,C03054,2025-12-05,Net Banking,Completed,404.58,0.0
O026141,C03355,2026-04-26,UPI,Completed,696.42,0.0
O000197,C01058,2026-07-17,Debit Card,Completed,0.0,0.0
O004394,C03709,2026-02-25,Credit Card,Completed,0.0,0.0
O013875,C03759,2025-07-19,UPI,Completed,653.55,0.0
O001110,C01352,2025-11-15,Credit Card,Completed,471.94,0.0
O024432,C01582,2026-02-16,Credit Card,Completed,519.1,0.0
O020431,C02236,2025-12-28,Cash on Delivery,Completed,0.0,0.0
O009464,C00797,2025-03-22,UPI,Completed,0.0,0.0
O023799,C03288,2026-04-20,UPI,Completed,625.75,0.0
O024408,C02872,2026-08-21,UPI,Cancelled,602.27,0.0
O006030,C03815,2025-08-27,Credit Card,Completed,1199.45,0.0
O020865,C00061,2026-02-05,Cash on Delivery,Completed,0.0,0.0
O018777,C00907,2026-03-24,Debit Card,Completed,0.0,0.0
O003456,C00597,2026-03-04,Credit Card,Completed,238.07,0.0
O002477,C00487,2025-09-11,UPI,Completed,762.69,0.0
O024654,C01853,2026-04-03,UPI,Returned,0.0,0.0
O016592,C03110,2025-07-15,UPI,Completed,0.0,0.0
O015890,C00350,2026-08-22,UPI,Completed,409.86,0.0
O009316,C00762,2026-07-10,Credit Card,Completed,0.0,0.0
O005565,C03246,2026-01-17,Cash on Delivery,Completed,388.55,0.0
O022610,C04482,2026-01-11,Credit Card,Completed,1142.47,0.0
O019003,C03483,2026-02-09,UPI,Cancelled,0.0,0.0
O008782,C03221,2026-02-26,Debit Card,Completed,0.0,0.0
O011662,C01830,2026-08-03,UPI,Completed,788.63,0.0
O020140,C00748,2026-05-04,Credit Card,Completed,0.0,0.0
O006920,C03879,2026-08-01,UPI,Completed,0.0,0.0
O009705,C03098,2025-08-01,Credit Card,Completed,0.0,0.0
O019607,C00893,2025-12-12,Cash on Delivery,Completed,0.0,0.0
O020142,C00748,2026-05-22,UPI,Completed,0.0,0.0
O011942,C00265,2026-01-02,UPI,Pending,0.0,49.0
O011618,C03719,2026-04-05,UPI,Completed,435.37,0.0
O017053,C04468,2026-03-12,Credit Card,Completed,0.0,0.0
O019823,C01608,2026-05-01,Credit Card,Completed,1363.21,0.0
O015724,C03823,2026-04-24,Credit Card,Completed,0.0,0.0
O015629,C03558,2026-08-23,Net Banking,Completed,1053.84,0.0
O017453,C01442,2026-04-20,Debit Card,Completed,241.6,0.0
O000122,C04100,2026-04-18,Debit Card,Completed,0.0,0.0
O021680,C03071,2026-04-18,UPI,Completed,176.77,0.0
O022341,C02524,2025-02-07,UPI,Completed,2357.32,0.0
O016254,C03762,2025-05-30,UPI,Completed,206.26,0.0
O026367,C04683,2026-05-17,UPI,Completed,456.83,0.0
O024966,C02939,2026-07-31,Debit Card,Completed,528.89,0.0
O015799,C03324,2026-07-28,Credit Card,Completed,152.02,0.0
O011506,C04775,2026-05-06,UPI,Completed,0.0,0.0
O024472,C03776,2025-04-10,,Completed,315.03,0.0
O003640,C03651,2026-01-12,Net Banking,Cancelled,0.0,0.0
O013725,C02521,2025-09-26,UPI,Completed,0.0,0.0
O022066,C01482,2026-01-10,UPI,Pending,0.0,0.0
O017730,C01928,2026-07-27,UPI,Cancelled,0.0,0.0
O004746,C03978,2025-06-02,Debit Card,Completed,243.62,0.0
O014702,C03136,2026-03-26,Credit Card,Completed,447.85,0.0
O006966,C02643,2025-08-05,UPI,Completed,177.65,0.0
O009160,C03095,2026-06-19,Net Banking,Completed,1343.04,0.0
O016994,C01848,2026-08-21,UPI,Completed,938.5,0.0
O002509,C00890,2025-12-07,UPI,Completed,0.0,0.0
O002584,C00222,2025-10-24,Cash on Delivery,Completed,283.79,0.0
O012951,C04258,2025-01-14,Debit Card,Completed,518.05,0.0
O009227,C03918,2025-04-16,UPI,Completed,0.0,0.0
O025460,C04744,2026-04-12,UPI,Completed,975.79,0.0
O004204,C02847,2026-07-20,Cash on Delivery,Cancelled,0.0,0.0
O019963,C00399,2026-07-03,Credit Card,Completed,336.39,0.0
O012153,C00485,2025-09-13,Cash on Delivery,Completed,0.0,0.0
O008050,C02504,2026-01-11,Debit Card,Completed,0.0,0.0
O003054,C03783,2025-03-08,Credit Card,Completed,0.0,49.0
O000580,C00882,2025-03-21,UPI,Completed,0.0,0.0
O022492,C04408,2025-10-11,Credit Card,Returned,387.54,0.0
O021635,C04945,2026-05-11,Credit Card,Completed,1540.91,0.0
O019065,C00360,2025-06-30,UPI,Completed,385.99,0.0
O000053,C01096,2026-07-24,UPI,Completed,0.0,0.0
O008953,C04934,2025-10-16,Credit Card,Completed,0.0,0.0
O012649,C00163,2025-06-21,UPI,Completed,0.0,0.0
O004973,C03016,2026-07-15,UPI,Cancelled,0.0,0.0
O005732,C02575,2026-04-15,UPI,Completed,581.9,0.0
O022135,C01702,2026-01-11,Cash on Delivery,Completed,0.0,0.0
O009443,C00059,2026-01-15,Debit Card,Completed,0.0,0.0
O010192,C01290,2025-05-21,Net Banking,Completed,718.45,0.0
O008869,C04125,2026-04-04,Credit Card,Completed,329.72,0.0
O022435,C04870,2026-04-13,Net Banking,Completed,71.0,0.0
O025970,C02301,2025-04-10,Credit Card,Completed,0.0,0.0
O013236,C02024,2026-07-15,Credit Card,Returned,0.0,0.0
O017624,C02141,2025-09-14,Debit Card,Completed,0.0,0.0
O008305,C04570,2025-05-23,UPI,Completed,0.0,0.0
O021709,C04018,2026-08-08,Net Banking,Completed,42.72,49.0
O019286,C03240,2026-06-05,Net Banking,Completed,0.0,0.0
O015987,C01358,2025-10-08,Net Banking,Completed,537.81,0.0
O008158,C02427,2025-12-25,UPI,Completed,670.68,0.0
O021883,C01112,2026-02-27,UPI,Completed,521.5,0.0
O025696,C03125,2025-08-03,UPI,Completed,240.55,0.0
O025847,C00525,2026-04-22,UPI,Completed,0.0,0.0
O001445,C04027,2026-04-29,Credit Card,Completed,0.0,0.0
O012011,C01153,2026-01-10,UPI,Completed,579.05,0.0
O009578,C03489,2025-11-23,Credit Card,Completed,0.0,0.0
O020813,C00172,2026-03-08,Credit Card,Completed,0.0,0.0
O004901,C03913,2026-07-14,Credit Card,Cancelled,812.95,0.0
O008299,C04525,2026-04-22,UPI,Completed,0.0,0.0
O020786,C00102,2026-01-19,UPI,Completed,0.0,0.0
O017247,C04920,2025-11-16,UPI,Completed,215.89,0.0
O008408,C02087,2026-07-25,Debit Card,Completed,0.0,0.0
O024445,C00925,2026-03-29,Net Banking,Completed,0.0,0.0
O015986,C01358,2025-10-06,Net Banking,Completed,0.0,0.0
O024118,C02018,2025-12-31,UPI,Completed,0.0,0.0
O015635,C03205,2026-08-27,Net Banking,Completed,0.0,0.0
O015058,C02011,2026-02-15,Debit Card,Completed,1029.19,0.0
O021419,C03912,2026-08-01,Debit Card,Completed,-74.63,0.0
O005188,C02689,2026-01-10,Net Banking,Completed,128.42,0.0
O008558,C01316,2026-02-03,Credit Card,Completed,979.56,0.0
O021705,C04018,2026-05-10,UPI,Completed,235.16,0.0
O007175,C02935,2026-03-24,UPI,Completed,0.0,0.0
O024113,C04345,2026-06-21,Net Banking,Completed,0.0,0.0
O018968,C00484,2026-04-30,UPI,Completed,0.0,0.0
O008268,C02488,2025-11-04,UPI,Completed,0.0,0.0
O012790,C00922,2025-11-23,Credit Card,Completed,1787.71,0.0
O012054,C03001,2025-12-26,Cash on Delivery,Completed,0.0,0.0
O014285,C03735,2026-05-19,Debit Card,Returned,0.0,0.0
O019768,C04746,2026-07-03,Credit Card,Completed,465.33,0.0
O015604,C04964,2026-08-18,Cash on Delivery,Cancelled,300.1,0.0
O026736,C03764,2025-09-21,Cash on Delivery,Completed,414.76,0.0
O012189,C04002,2026-07-02,Debit Card,Completed,153.02,0.0
O009329,C04928,2026-04-02,Cash on Delivery,Completed,337.29,0.0
O027221,C04298,2025-01-20,UPI,Completed,0.0,0.0
O025058,C03767,2025-03-03,UPI,Completed,0.0,0.0
O022646,C01646,2026-03-21,UPI,Completed,74.46,0.0
O010863,C01491,2025-05-11,UPI,Completed,152.82,0.0
O024887,C01218,2025-09-12,UPI,Completed,463.62,0.0
O003383,C03596,2026-06-28,Debit Card,Completed,3450.7,0.0
O006217,C02175,2026-05-30,Debit Card,Completed,0.0,0.0
O015992,C01358,2026-04-28,UPI,Completed,0.0,0.0
O012078,C01899,2025-10-13,UPI,Completed,33.54,49.0
O010126,C02265,2025-10-18,UPI,Returned,601.21,0.0
O008529,C02319,2025-12-28,Cash on Delivery,Cancelled,0.0,0.0
O024128,C01330,2026-07-01,UPI,Completed,0.0,0.0
O018720,C01454,2026-07-11,UPI,Completed,1222.09,0.0
O016240,C00962,2025-08-15,UPI,Completed,1051.38,0.0
O012644,C01975,2026-06-08,UPI,Completed,0.0,0.0
O010578,C04488,2026-06-02,Credit Card,Completed,0.0,0.0
O024451,C04442,2026-05-08,Debit Card,Cancelled,222.41,0.0
O016671,C00129,2025-02-17,UPI,Completed,0.0,0.0
O003596,C00839,2025-08-02,Credit Card,Completed,0.0,0.0
O003779,C04806,2026-02-21,Credit Card,Completed,339.66,0.0
O003636,C03651,2025-10-30,UPI,Completed,0.0,0.0
O014305,C02356,2026-02-02,Credit Card,Completed,845.19,0.0
O020296,C01450,2026-01-11,UPI,Completed,87.68,0.0
O016797,C01209,2026-04-02,UPI,Completed,0.0,0.0
O022649,C01646,2026-07-31,Net Banking,Completed,0.0,0.0
O002085,C00091,2026-01-27,UPI,Cancelled,0.0,0.0
O003283,C01445,2026-03-12,UPI,Completed,284.87,0.0
O023905,C03901,2025-09-04,Debit Card,Completed,470.17,0.0
O003395,C02245,2026-08-25,Cash on Delivery,Completed,1053.17,0.0
O018899,C02449,2026-04-01,UPI,Cancelled,0.0,0.0
O001191,C04123,2026-02-01,Debit Card,Completed,570.4,0.0
O012510,C01106,2026-08-28,Cash on Delivery,Completed,221.76,0.0
O015821,C01196,2026-04-27,UPI,Completed,0.0,0.0
O021825,C01524,2025-11-28,Credit Card,Completed,752.53,0.0
O008972,C02300,2026-07-18,UPI,Completed,390.42,0.0
O020662,C01509,2025-11-19,Credit Card,Returned,0.0,0.0
O000463,C04772,2026-07-05,UPI,Completed,2426.47,0.0
O011058,C03894,2025-12-12,Cash on Delivery,Completed,111.44,0.0
O000279,C00030,2026-05-25,UPI,Completed,337.1,0.0
O012288,C03509,2026-03-15,Net Banking,Completed,0.0,0.0
O012382,C01904,2026-07-13,Debit Card,Completed,0.0,0.0
O019796,C03565,2025-12-02,Credit Card,Completed,0.0,0.0
O020595,C00047,2026-05-11,UPI,Completed,132.65,0.0
O000324,C00545,2025-04-06,Debit Card,Completed,471.93,0.0
O005199,C03505,2025-10-08,Credit Card,Completed,545.05,0.0
O007279,C04252,2025-07-20,Credit Card,Completed,363.33,0.0
O019294,C03219,2025-12-03,UPI,Completed,0.0,0.0
O002727,C00878,2025-07-28,UPI,Completed,701.57,0.0
O016268,C04276,2026-04-12,Debit Card,Completed,0.0,0.0
O023217,C03531,2025-06-02,UPI,Completed,3194.88,0.0
O022059,C01482,2026-01-07,Debit Card,Completed,0.0,0.0
O014984,C03165,2025-08-28,Credit Card,Returned,0.0,0.0
O005307,C02168,2026-02-28,Credit Card,Completed,0.0,0.0
O001228,C00034,2026-01-16,Cash on Delivery,Completed,0.0,0.0
O020561,C04400,2025-07-24,UPI,Completed,0.0,0.0
O022367,C00148,2026-03-27,Net Banking,Completed,0.0,0.0
O021002,C00751,2026-05-20,Net Banking,Completed,1860.73,0.0
O023161,C04385,2026-01-17,Cash on Delivery,Completed,0.0,0.0
O023153,C01315,2026-04-11,Net Banking,Completed,815.28,0.0
O015239,C03616,2025-02-10,UPI,Completed,1342.96,0.0
O022717,C03877,2026-08-03,Net Banking,Completed,109.2,0.0
O027431,C04556,2026-04-04,UPI,Completed,780.37,0.0
O013713,C03631,2025-04-28,Net Banking,Completed,1196.06,0.0
O001805,C01324,2026-07-23,UPI,Completed,0.0,0.0
O002885,C00048,2025-01-13,UPI,Completed,175.76,0.0
O004401,C01910,2026-02-07,Credit Card,Completed,0.0,49.0
O013166,C01079,2025-04-09,Net Banking,Completed,0.0,0.0
O012896,C00602,2026-04-25,Credit Card,Completed,937.32,0.0
O004102,C00319,2026-07-18,Net Banking,Completed,79.38,0.0
O011974,C04878,2026-08-05,UPI,Completed,0.0,0.0
O015760,C04886,2026-07-25,Net Banking,Completed,0.0,0.0
O022665,C03798,2026-08-31,,Completed,661.73,0.0
O002130,C02099,2026-03-05,Debit Card,Completed,0.0,0.0
O002589,C00222,2026-02-11,Net Banking,Completed,864.28,0.0
O008427,C01379,2026-04-08,,Completed,0.0,0.0
O009346,C00899,2026-07-01,Cash on Delivery,Completed,0.0,49.0
O025818,C02369,2026-05-14,Debit Card,Completed,782.78,0.0
O021869,C03150,2025-10-18,Debit Card,Completed,0.0,0.0
O018900,C02449,2026-04-11,Cash on Delivery,Completed,462.33,0.0
O005976,C02472,2025-04-03,UPI,Completed,0.0,0.0
O016203,C01948,2025-08-27,UPI,Completed,0.0,0.0
O009699,C03098,2025-03-16,UPI,Completed,126.9,0.0
O020814,C00172,2026-04-11,Credit Card,Completed,344.66,0.0
O018879,C00886,2025-10-27,UPI,Completed,0.0,0.0
O025651,C04466,2025-08-08,Net Banking,Completed,512.75,0.0
O026347,C04200,2026-05-12,Debit Card,Completed,0.0,0.0
O018665,C02845,2026-01-28,UPI,Completed,0.0,0.0
O023786,C00365,2025-02-06,,Completed,616.8,0.0
O014138,C02928,2025-09-03,UPI,Completed,0.0,0.0
O008828,C02403,2025-04-15,UPI,Completed,0.0,0.0
O009247,C00836,2025-03-06,Cash on Delivery,Cancelled,0.0,49.0
O011753,C04253,2025-09-27,UPI,Completed,0.0,0.0
O024750,C03710,2026-03-04,Cash on Delivery,Completed,334.84,0.0
O025291,C03914,2026-04-30,Cash on Delivery,Completed,0.0,0.0
O017299,C01526,2026-05-31,UPI,Pending,917.64,0.0
O009057,C01208,2025-08-04,Credit Card,Completed,0.0,0.0
O023750,C03346,2025-12-28,Credit Card,Pending,0.0,0.0
O024232,C00236,2026-01-22,Net Banking,Completed,301.67,0.0
O014730,C04693,2026-02-27,Credit Card,Completed,983.64,0.0
O008874,C04125,2026-07-20,UPI,Completed,1158.45,0.0
O016144,C00043,2026-02-24,UPI,Completed,107.86,0.0
O005263,C00197,2026-02-23,UPI,Completed,0.0,0.0
O021764,C02199,2026-03-29,Credit Card,Completed,0.0,0.0
O021647,C01556,2026-04-29,Credit Card,Completed,0.0,0.0
O010377,C04810,2025-10-06,UPI,Completed,1112.72,0.0
O013475,C03485,2025-04-23,Net Banking,Completed,0.0,0.0
O026036,C00302,2026-07-03,UPI,Completed,0.0,0.0
O003504,C01362,2026-08-09,UPI,Completed,0.0,0.0
O002141,C04720,2025-11-04,UPI,Completed,437.11,0.0
O001428,C03045,2025-10-24,UPI,Completed,0.0,0.0
O004846,C03076,2026-03-08,Debit Card,Completed,0.0,0.0
O021774,C02055,2025-04-15,Net Banking,Completed,0.0,0.0
O026958,C01029,2026-04-16,UPI,Completed,27.34,49.0
O003902,C00512,2025-11-10,Debit Card,Completed,1161.73,0.0
O002158,C00255,2026-03-06,Net Banking,Completed,455.7,0.0
O026914,C01679,2026-04-21,Cash on Delivery,Cancelled,0.0,0.0
O016901,C01317,2026-03-13,Debit Card,Cancelled,0.0,0.0
O001969,C03536,2025-10-13,UPI,Completed,0.0,0.0
O020781,C02914,2026-07-26,UPI,Completed,0.0,0.0
O002944,C01996,2026-08-20,Cash on Delivery,Completed,0.0,0.0
O019166,C00426,2025-06-18,UPI,Pending,276.65,0.0
O023906,C03901,2026-05-01,Net Banking,Completed,197.35,0.0
O023119,C02450,2025-07-11,Debit Card,Completed,703.99,0.0
O005033,C03003,2026-04-22,Credit Card,Completed,0.0,0.0
O008651,C03023,2026-07-31,Net Banking,Completed,0.0,0.0
O022815,C00815,2025-12-21,,Completed,99.5,0.0
O012229,C02466,2026-05-06,Debit Card,Completed,0.0,0.0
O002326,C02651,2026-01-17,UPI,Completed,0.0,0.0
O024789,C02924,2026-04-28,Net Banking,Completed,0.0,0.0
O010187,C03965,2025-07-26,Cash on Delivery,Completed,126.13,0.0
O014035,C04749,2025-12-30,Credit Card,Completed,0.0,0.0
O023995,C01907,2025-02-15,UPI,Pending,0.0,0.0
O024159,C03982,2026-08-22,Debit Card,Cancelled,2142.44,0.0
O010631,C01813,2025-09-13,Net Banking,Completed,0.0,0.0
O011449,C04470,2026-03-27,Cash on Delivery,Completed,0.0,0.0
O009961,C04834,2026-03-01,Cash on Delivery,Completed,0.0,0.0
O008744,C02143,2026-01-10,Debit Card,Completed,639.06,0.0
O025941,C00128,2025-11-18,,Completed,2061.0,0.0
O015666,C00483,2025-10-21,Debit Card,Completed,0.0,0.0
O006505,C01593,2026-03-02,UPI,Completed,1054.24,0.0
O002389,C02894,2026-04-03,Credit Card,Completed,1820.36,0.0
O024619,C04499,2026-07-29,Net Banking,Returned,0.0,0.0
O002773,C02120,2026-01-02,Debit Card,Cancelled,0.0,0.0
O016368,C04510,2026-03-02,Net Banking,Completed,0.0,0.0
O022508,C00939,2025-11-17,UPI,Returned,0.0,0.0
O026609,C03511,2025-11-09,UPI,Completed,0.0,0.0
O026413,C02057,2025-09-02,Cash on Delivery,Completed,0.0,0.0
O021119,C00149,2025-04-20,UPI,Completed,0.0,0.0
O018549,C03404,2025-06-25,Credit Card,Completed,622.89,0.0
O018616,C04585,2026-03-13,UPI,Completed,0.0,0.0
O022330,C01760,2026-08-09,UPI,Cancelled,0.0,0.0
O018184,C00779,2026-06-02,UPI,Returned,0.0,0.0
O024097,C04262,2025-08-29,Debit Card,Completed,788.37,0.0
O011840,C00986,2025-12-22,UPI,Cancelled,0.0,0.0
O017802,C00809,2025-04-25,UPI,Completed,0.0,0.0
O025826,C04116,2026-04-03,UPI,Returned,979.22,0.0
O014833,C03660,2026-04-11,UPI,Completed,232.24,0.0
O020600,C01562,2026-03-25,Net Banking,Completed,112.82,0.0
O022123,C04983,2026-05-16,Net Banking,Completed,0.0,0.0
O027219,C01982,2026-07-23,UPI,Completed,0.0,0.0
O025886,C02538,2025-09-22,Cash on Delivery,Completed,0.0,0.0
O002875,C03470,2026-05-07,Net Banking,Completed,552.42,0.0
O004120,C00275,2025-04-03,Net Banking,Completed,0.0,0.0
O001457,C02772,2026-03-22,Credit Card,Completed,0.0,49.0
O008659,C00320,2025-07-11,UPI,Completed,168.74,0.0
O023579,C04411,2026-01-12,Credit Card,Completed,309.07,0.0
O008137,C02214,2025-10-05,,Completed,748.64,0.0
O023887,C02297,2026-07-01,Cash on Delivery,Completed,587.04,0.0
O020753,C03797,2026-03-14,Credit Card,Completed,259.92,0.0
O000346,C01742,2025-11-18,Debit Card,Completed,0.0,0.0
O006112,C02679,2026-08-06,UPI,Completed,738.95,0.0
O010176,C02367,2025-11-17,Credit Card,Completed,50.47,49.0
O011898,C02510,2026-02-19,UPI,Completed,1445.38,0.0
O016230,C01027,2025-12-03,UPI,Completed,503.68,0.0
O012452,C02317,2026-03-01,UPI,Completed,1914.39,0.0
O014827,C00164,2026-05-27,Credit Card,Completed,288.12,0.0
O010261,C00655,2026-01-09,Debit Card,Completed,0.0,0.0
O019688,C01597,2025-12-24,UPI,Completed,172.56,0.0
O016507,C01093,2026-04-14,Debit Card,Completed,1321.57,0.0
O006166,C00536,2026-05-18,Credit Card,Returned,0.0,0.0
O015102,C04651,2025-11-26,Net Banking,Completed,0.0,0.0
O011659,C00533,2026-06-02,Cash on Delivery,Completed,0.0,0.0
O010807,C01456,2026-07-21,Credit Card,Completed,0.0,0.0
O006109,C00681,2026-05-06,Credit Card,Completed,388.96,0.0
O008711,C03527,2025-02-25,Debit Card,Completed,0.0,0.0
O026235,C01219,2026-03-30,UPI,Completed,0.0,0.0
O001816,C03863,2025-05-31,Credit Card,Completed,513.8,0.0
O011711,C01684,2025-03-15,Cash on Delivery,Completed,0.0,0.0
O003427,C00416,2026-02-18,UPI,Cancelled,0.0,0.0
O004464,C02523,2025-11-20,UPI,Completed,0.0,0.0
O007662,C01197,2025-05-22,UPI,Completed,560.55,0.0
