customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,segment
C00532,3,8,23335.0,5,4,4,13,Champions
C00533,6,6,12861.0,5,4,2,11,Loyal Customers
C00534,160,1,5038.0,2,1,1,4,Lost
C00535,3,1,7208.0,5,1,2,8,Potential Loyalists
C00536,95,12,80070.0,3,5,5,13,Loyal Customers
C00537,10,1,3427.0,5,1,1,7,Potential Loyalists
C00538,38,1,1099.0,4,1,1,6,Potential Loyalists
C00539,30,10,19997.0,4,5,3,12,Loyal Customers
C00540,59,15,83748.0,3,5,5,13,Loyal Customers
C00541,427,3,11334.0,1,2,2,5,Lost
C00542,53,3,14373.0,4,2,3,9,Potential Loyalists
C00543,78,3,12434.0,3,2,2,7,Lost
C00544,41,1,339.0,4,1,1,6,Potential Loyalists
C00545,21,18,122985.0,5,5,5,15,Champions
C00546,406,3,8645.0,1,2,2,5,Lost
C00547,14,3,20862.0,5,2,3,10,Potential Loyalists
C00548,68,10,126369.0,3,5,5,13,Loyal Customers
C00549,49,13,52950.0,4,5,5,14,Champions
C00550,293,3,14105.0,1,2,3,6,Lost
C00551,11,1,6607.0,5,1,2,8,Potential Loyalists
C00552,280,1,4868.0,1,1,1,3,Lost
C00553,14,4,25679.0,5,3,4,12,Loyal Customers
C00554,144,12,50714.0,2,5,5,12,At Risk
C00555,351,6,11822.0,1,4,2,7,At Risk
C00556,38,1,4896.0,4,1,1,6,Potential Loyalists
C00557,515,7,36920.0,1,4,4,9,At Risk
C00558,222,1,9804.0,1,1,2,4,Lost
C00559,33,7,21358.0,4,4,3,11,Loyal Customers
C00560,581,2,5476.0,1,2,1,4,Lost
C00561,243,14,100982.0,1,5,5,11,At Risk
C00562,151,4,22127.0,2,3,3,8,At Risk
C00563,55,15,179232.0,3,5,5,13,Loyal Customers
C00564,16,1,20241.0,5,1,3,9,Potential Loyalists
C00565,42,6,20649.0,4,4,3,11,Loyal Customers
C00566,30,7,31474.0,4,4,4,12,Champions
C00567,19,15,51943.0,5,5,5,15,Champions
C00568,39,8,32254.0,4,4,4,12,Champions
C00569,130,3,9552.0,2,2,2,6,Lost
C00570,181,1,658.0,2,1,1,4,Lost
C00571,36,3,10762.0,4,2,2,8,Potential Loyalists
C00572,25,5,19610.0,5,4,3,12,Loyal Customers
C00573,126,6,26251.0,2,4,4,10,At Risk
C00574,49,1,10935.0,4,1,2,7,Potential Loyalists
C00575,13,3,11794.0,5,2,2,9,Potential Loyalists
C00576,393,8,20326.0,1,4,3,8,At Risk
C00577,308,14,77207.0,1,5,5,11,At Risk
C00578,71,3,15592.0,3,2,3,8,Lost
C00579,82,6,26126.0,3,4,4,11,Loyal Customers
C00580,299,7,47663.0,1,4,5,10,At Risk
C00581,56,1,339.0,3,1,1,5,Lost
C00582,345,3,13080.0,1,2,3,6,Lost
C00583,100,4,10935.0,3,3,2,8,Loyal Customers
C00584,26,4,17813.0,5,3,3,11,Loyal Customers
C00585,208,2,6177.0,2,2,1,5,Lost
C00586,10,3,19299.0,5,2,3,10,Potential Loyalists
C00587,56,2,13553.0,3,2,3,8,Lost
C00588,29,5,20741.0,4,4,3,11,Loyal Customers
C00589,137,5,37333.0,2,4,4,10,At Risk
C00590,144,8,57115.0,2,4,5,11,At Risk
C00591,373,3,8425.0,1,2,2,5,Lost
C00592,5,3,12303.0,5,2,2,9,Potential Loyalists
C00593,50,8,29167.0,4,4,4,12,Champions
C00594,217,1,7137.0,1,1,2,4,Lost
C00595,53,1,18684.0,4,1,3,8,Potential Loyalists
C00596,257,3,22200.0,1,2,3,6,Lost
C00597,180,2,3688.0,2,2,1,5,Lost
C00598,9,3,29614.0,5,2,4,11,Potential Loyalists
C00599,280,3,12974.0,1,2,2,5,Lost
C00600,267,1,4309.0,1,1,1,3,Lost
C00601,73,3,6365.0,3,2,1,6,Lost
C00602,29,11,79522.0,4,5,5,14,Champions
C00603,136,3,15035.0,2,2,3,7,Lost
C00605,51,7,38365.0,4,4,4,12,Champions
C00606,71,17,98029.0,3,5,5,13,Loyal Customers
C00607,458,9,106050.0,1,5,5,11,At Risk
C00608,17,7,45416.0,5,4,5,14,Champions
C00609,27,5,13952.0,5,4,3,12,Loyal Customers
C00610,53,6,31401.0,4,4,4,12,Champions
C00611,144,1,339.0,2,1,1,4,Lost
C00612,64,5,72074.0,3,4,5,12,Loyal Customers
C00613,69,2,7895.0,3,2,2,7,Lost
C00614,70,2,7208.0,3,2,2,7,Lost
C00615,23,5,60009.0,5,4,5,14,Champions
C00616,67,4,13165.0,3,3,3,9,Loyal Customers
C00617,276,4,12453.0,1,3,2,6,At Risk
C00620,132,1,3448.0,2,1,1,4,Lost
C00621,137,1,8097.0,2,1,2,5,Lost
C00622,27,2,11565.0,5,2,2,9,Potential Loyalists
C00623,71,3,11522.0,3,2,2,7,Lost
C00624,57,1,2449.0,3,1,1,5,Lost
C00625,204,4,13572.0,2,3,3,8,At Risk
C00626,57,4,15791.0,3,3,3,9,Loyal Customers
C00627,54,3,38748.0,4,2,4,10,Potential Loyalists
C00628,107,4,8954.0,3,3,2,8,Loyal Customers
C00629,182,6,24448.0,2,4,4,10,At Risk
C00630,12,1,1448.0,5,1,1,7,Potential Loyalists
C00631,6,7,91756.0,5,4,5,14,Champions
C00632,17,8,25946.0,5,4,4,13,Champions
C00633,261,5,23559.0,1,4,4,9,At Risk
C00634,160,13,53915.0,2,5,5,12,At Risk
C00635,15,1,9537.0,5,1,2,8,Potential Loyalists
C00636,14,2,7747.0,5,2,2,9,Potential Loyalists
C00637,79,1,5578.0,3,1,1,5,Lost
C00638,21,4,26846.0,5,3,4,12,Loyal Customers
C00639,119,4,33645.0,2,3,4,9,At Risk
C00640,122,6,21428.0,2,4,3,9,At Risk
C00641,233,6,19751.0,1,4,3,8,At Risk
C00642,88,3,11975.0,3,2,2,7,Lost
C00643,145,4,14293.0,2,3,3,8,At Risk
C00644,38,3,20182.0,4,2,3,9,Potential Loyalists
C00645,101,1,10676.0,3,1,2,6,Lost
C00646,46,1,2637.0,4,1,1,6,Potential Loyalists
C00647,71,4,11044.0,3,3,2,8,Loyal Customers
C00648,47,2,29042.0,4,2,4,10,Potential Loyalists
C00649,140,2,5505.0,2,2,1,5,Lost
C00650,60,6,36142.0,3,4,4,11,Loyal Customers
C00651,299,4,7314.0,1,3,2,6,At Risk
C00652,15,1,12885.0,5,1,2,8,Potential Loyalists
C00653,159,12,75343.0,2,5,5,12,At Risk
C00654,44,1,2948.0,4,1,1,6,Potential Loyalists
C00655,58,15,106728.0,3,5,5,13,Loyal Customers
C00656,158,3,7976.0,2,2,2,6,Lost
C00657,476,1,3657.0,1,1,1,3,Lost
C00658,19,1,12944.0,5,1,2,8,Potential Loyalists
C00659,47,12,47409.0,4,5,5,14,Champions
C00660,146,2,6786.0,2,2,2,6,Lost
C00661,13,4,14032.0,5,3,3,11,Loyal Customers
C00662,191,1,1109.0,2,1,1,4,Lost
C00663,137,16,104468.0,2,5,5,12,At Risk
C00664,321,5,77909.0,1,4,5,10,At Risk
C00665,71,3,8185.0,3,2,2,7,Lost
C00666,249,8,27295.0,1,4,4,9,At Risk
C00667,219,8,21997.0,1,4,3,8,At Risk
C00668,185,6,34897.0,2,4,4,10,At Risk
C00669,89,3,9176.0,3,2,2,7,Lost
C00670,74,4,14044.0,3,3,3,9,Loyal Customers
C00671,31,5,18632.0,4,4,3,11,Loyal Customers
C00672,39,1,3097.0,4,1,1,6,Potential Loyalists
C00673,269,1,5126.0,1,1,1,3,Lost
C00674,30,2,9936.0,4,2,2,8,Potential Loyalists
C00675,23,4,37702.0,5,3,4,12,Loyal Customers
C00676,214,1,2359.0,1,1,1,3,Lost
C00677,130,10,132699.0,2,5,5,12,At Risk
C00678,206,2,5607.0,2,2,1,5,Lost
C00679,68,2,11864.0,3,2,2,7,Lost
C00680,74,4,9914.0,3,3,2,8,Loyal Customers
C00681,40,4,45072.0,4,3,5,12,Loyal Customers
C00682,289,2,13635.0,1,2,3,6,Lost
C00683,29,4,20350.0,4,3,3,10,Loyal Customers
C00684,34,3,12494.0,4,2,2,8,Potential Loyalists
C00685,58,14,212703.0,3,5,5,13,Loyal Customers
C00686,26,1,1668.0,5,1,1,7,Potential Loyalists
C00687,24,4,13953.0,5,3,3,11,Loyal Customers
C00688,145,1,719.0,2,1,1,4,Lost
C00689,34,4,23235.0,4,3,4,11,Loyal Customers
C00690,5,7,82179.0,5,4,5,14,Champions
C00691,167,15,50656.0,2,5,5,12,At Risk
C00693,11,11,75523.0,5,5,5,15,Champions
C00694,27,1,1309.0,5,1,1,7,Potential Loyalists
C00695,439,1,1778.0,1,1,1,3,Lost
C00696,99,4,10025.0,3,3,2,8,Loyal Customers
C00697,123,6,70747.0,2,4,5,11,At Risk
C00698,56,12,77409.0,3,5,5,13,Loyal Customers
C00699,71,12,147602.0,3,5,5,13,Loyal Customers
C00700,3,3,6165.0,5,2,1,8,Potential Loyalists
C00702,265,3,11612.0,1,2,2,5,Lost
C00703,86,1,2128.0,3,1,1,5,Lost
C00704,160,2,3677.0,2,2,1,5,Lost
C00705,49,2,1368.0,4,2,1,7,Potential Loyalists
C00706,314,4,33377.0,1,3,4,8,At Risk
C00707,2,4,14353.0,5,3,3,11,Loyal Customers
C00708,87,8,59671.0,3,4,5,12,Loyal Customers
C00709,579,1,2678.0,1,1,1,3,Lost
C00710,349,5,57845.0,1,4,5,10,At Risk
C00711,88,6,66520.0,3,4,5,12,Loyal Customers
C00712,5,9,23466.0,5,5,4,14,Champions
C00713,116,1,15105.0,3,1,3,7,Lost
C00714,49,8,55934.0,4,4,5,13,Champions
C00715,54,1,5076.0,4,1,1,6,Potential Loyalists
C00716,53,2,11876.0,4,2,2,8,Potential Loyalists
C00717,22,1,3328.0,5,1,1,7,Potential Loyalists
C00718,76,8,37964.0,3,4,4,11,Loyal Customers
C00719,280,2,3955.0,1,2,1,4,Lost
C00720,326,1,359.0,1,1,1,3,Lost
C00721,594,4,18474.0,1,3,3,7,At Risk
C00722,75,6,14389.0,3,4,3,10,Loyal Customers
C00724,21,3,34563.0,5,2,4,11,Potential Loyalists
C00725,50,4,9544.0,4,3,2,9,Loyal Customers
C00726,100,17,200853.0,3,5,5,13,Loyal Customers
C00727,141,1,469.0,2,1,1,4,Lost
C00728,24,8,45377.0,5,4,5,14,Champions
C00730,334,1,4536.0,1,1,1,3,Lost
C00731,11,3,22869.0,5,2,4,11,Potential Loyalists
C00732,152,8,35397.0,2,4,4,10,At Risk
C00733,50,1,2139.0,4,1,1,6,Potential Loyalists
C00734,325,4,16943.0,1,3,3,7,At Risk
C00735,13,4,11364.0,5,3,2,10,Loyal Customers
C00736,362,10,70943.0,1,5,5,11,At Risk
C00737,197,8,33896.0,2,4,4,10,At Risk
C00738,9,4,13713.0,5,3,3,11,Loyal Customers
C00739,21,3,6966.0,5,2,2,9,Potential Loyalists
C00740,17,14,99807.0,5,5,5,15,Champions
C00741,214,7,44122.0,1,4,5,10,At Risk
C00742,41,2,6426.0,4,2,1,7,Potential Loyalists
C00743,36,1,678.0,4,1,1,6,Potential Loyalists
C00744,555,5,34692.0,1,4,4,9,At Risk
C00745,54,1,4318.0,4,1,1,6,Potential Loyalists
C00746,154,3,13282.0,2,2,3,7,Lost
C00747,76,8,24681.0,3,4,4,11,Loyal Customers
C00748,63,7,52283.0,3,4,5,12,Loyal Customers
C00750,65,1,6846.0,3,1,2,6,Lost
C00751,102,13,162962.0,3,5,5,13,Loyal Customers
C00752,187,9,26254.0,2,5,4,11,At Risk
C00753,35,4,26820.0,4,3,4,11,Loyal Customers
C00754,23,15,66497.0,5,5,5,15,Champions
C00755,20,7,40488.0,5,4,4,13,Champions
C00756,149,2,10083.0,2,2,2,6,Lost
C00757,9,15,50134.0,5,5,5,15,Champions
C00758,132,4,5315.0,2,3,1,6,At Risk
C00759,541,2,2817.0,1,2,1,4,Lost
C00760,77,6,41905.0,3,4,5,12,Loyal Customers
C00761,34,7,49178.0,4,4,5,13,Champions
C00762,52,3,17879.0,4,2,3,9,Potential Loyalists
C00763,234,2,21228.0,1,2,3,6,Lost
C00764,49,1,10044.0,4,1,2,7,Potential Loyalists
C00765,31,2,26825.0,4,2,4,10,Potential Loyalists
C00766,40,4,50104.0,4,3,5,12,Loyal Customers
C00767,5,1,6757.0,5,1,2,8,Potential Loyalists
C00768,87,8,30356.0,3,4,4,11,Loyal Customers
C00769,145,9,58781.0,2,5,5,12,At Risk
C00770,56,4,52970.0,3,3,5,11,Loyal Customers
C00771,51,1,4336.0,4,1,1,6,Potential Loyalists
C00772,8,1,7108.0,5,1,2,8,Potential Loyalists
C00773,38,1,4908.0,4,1,1,6,Potential Loyalists
C00774,168,8,45379.0,2,4,5,11,At Risk
C00775,198,1,1498.0,2,1,1,4,Lost
C00776,87,1,5828.0,3,1,1,5,Lost
C00777,411,5,16896.0,1,4,3,8,At Risk
C00778,253,1,3937.0,1,1,1,3,Lost
C00779,75,3,17221.0,3,2,3,8,Lost
C00780,27,15,96678.0,5,5,5,15,Champions
C00781,184,7,16407.0,2,4,3,9,At Risk
C00782,222,2,7616.0,1,2,2,5,Lost
C00783,23,2,29950.0,5,2,4,11,Potential Loyalists
C00784,7,4,16871.0,5,3,3,11,Loyal Customers
C00785,177,2,6547.0,2,2,2,6,Lost
C00786,181,11,116703.0,2,5,5,12,At Risk
C00787,48,3,7566.0,4,2,2,8,Potential Loyalists
C00788,24,1,8845.0,5,1,2,8,Potential Loyalists
C00789,34,6,21439.0,4,4,3,11,Loyal Customers
C00790,239,4,60810.0,1,3,5,9,At Risk
C00791,44,7,20449.0,4,4,3,11,Loyal Customers
C00792,193,5,22826.0,2,4,3,9,At Risk
C00793,23,1,2998.0,5,1,1,7,Potential Loyalists
C00794,236,17,239852.0,1,5,5,11,At Risk
C00795,23,15,101711.0,5,5,5,15,Champions
C00796,20,2,7925.0,5,2,2,9,Potential Loyalists
C00797,454,8,27366.0,1,5,4,10,At Risk
C00798,142,4,18572.0,2,3,3,8,At Risk
C00799,173,8,32205.0,2,5,4,11,At Risk
C00800,67,2,22833.0,3,2,3,8,Lost
C00801,127,1,8276.0,2,1,2,5,Lost
C00802,507,4,21998.0,1,3,3,7,At Risk
C00803,78,6,11840.0,3,4,2,9,Loyal Customers
C00804,22,1,3788.0,5,1,1,7,Potential Loyalists
C00805,27,7,41167.0,5,4,4,13,Champions
C00806,36,3,22099.0,4,2,3,9,Potential Loyalists
C00807,235,1,4168.0,1,1,1,3,Lost
C00808,6,1,2488.0,5,1,1,7,Potential Loyalists
C00809,22,10,29052.0,5,5,4,14,Champions
C00810,234,1,1109.0,1,1,1,3,Lost
C00811,137,10,69202.0,2,5,5,12,At Risk
C00812,13,2,10153.0,5,2,2,9,Potential Loyalists
C00813,18,4,25887.0,5,3,4,12,Loyal Customers
C00814,189,6,57136.0,2,4,5,11,At Risk
C00815,253,7,11161.0,1,4,2,7,At Risk
C00816,292,4,31934.0,1,3,4,8,At Risk
C00817,17,2,6488.0,5,2,1,8,Potential Loyalists
C00819,362,4,36437.0,1,3,4,8,At Risk
C00820,104,5,23365.0,3,4,4,11,Loyal Customers
C00821,27,13,29219.0,5,5,4,14,Champions
C00822,56,6,37211.0,3,4,4,11,Loyal Customers
C00823,301,2,5338.0,1,2,1,4,Lost
C00824,2,17,131887.0,5,5,5,15,Champions
C00825,236,2,14493.0,1,2,3,6,Lost
C00826,110,1,1679.0,3,1,1,5,Lost
C00827,48,1,7727.0,4,1,2,7,Potential Loyalists
C00828,0,1,10953.0,5,1,2,8,Potential Loyalists
C00829,27,1,6808.0,5,1,2,8,Potential Loyalists
C00830,350,1,1249.0,1,1,1,3,Lost
C00831,261,1,4148.0,1,1,1,3,Lost
C00832,260,5,36588.0,1,4,4,9,At Risk
C00833,54,8,28830.0,4,5,4,13,Champions
C00834,43,3,6846.0,4,2,2,8,Potential Loyalists
C00835,58,17,182923.0,3,5,5,13,Loyal Customers
C00836,435,5,14982.0,1,4,3,8,At Risk
C00837,207,9,51674.0,2,5,5,12,At Risk
C00838,71,7,27596.0,3,4,4,11,Loyal Customers
C00839,9,6,61950.0,5,4,5,14,Champions
C00840,271,5,35961.0,1,4,4,9,At Risk
C00841,37,1,12651.0,4,1,2,7,Potential Loyalists
C00842,109,1,6178.0,3,1,1,5,Lost
C00843,1,1,26340.0,5,1,4,10,Potential Loyalists
C00844,53,1,5106.0,4,1,1,6,Potential Loyalists
C00845,391,3,21550.0,1,2,3,6,Lost
C00847,202,3,9875.0,2,2,2,6,Lost
C00848,200,2,10323.0,2,2,2,6,Lost
C00849,57,1,3129.0,3,1,1,5,Lost
C00850,56,11,70773.0,3,5,5,13,Loyal Customers
C00851,60,6,43028.0,3,4,5,12,Loyal Customers
C00852,143,13,48263.0,2,5,5,12,At Risk
C00853,55,3,5645.0,3,2,1,6,Lost
C00854,54,8,51362.0,4,5,5,14,Champions
C00855,12,4,9434.0,5,3,2,10,Loyal Customers
C00856,27,4,26297.0,5,3,4,12,Loyal Customers
C00857,238,4,28314.0,1,3,4,8,At Risk
C00858,71,2,8355.0,3,2,2,7,Lost
C00860,124,11,36453.0,2,5,4,11,At Risk
C00861,21,2,18080.0,5,2,3,10,Potential Loyalists
C00862,161,1,2528.0,2,1,1,4,Lost
C00863,26,7,22617.0,5,4,3,12,Loyal Customers
C00864,98,8,22774.0,3,5,3,11,Loyal Customers
C00865,101,4,19893.0,3,3,3,9,Loyal Customers
C00867,59,2,10536.0,3,2,2,7,Lost
C00868,171,2,8446.0,2,2,2,6,Lost
C00869,13,14,38664.0,5,5,4,14,Champions
C00870,15,2,23668.0,5,2,4,11,Potential Loyalists
C00871,50,1,4968.0,4,1,1,6,Potential Loyalists
C00872,58,2,18739.0,3,2,3,8,Lost
C00873,22,5,11043.0,5,4,2,11,Loyal Customers
C00874,52,4,15843.0,4,3,3,10,Loyal Customers
C00875,128,2,8615.0,2,2,2,6,Lost
C00876,25,3,4506.0,5,2,1,8,Potential Loyalists
C00877,77,4,19131.0,3,3,3,9,Loyal Customers
C00878,156,9,39476.0,2,5,4,11,At Risk
C00879,37,11,28664.0,4,5,4,13,Champions
C00880,16,13,54796.0,5,5,5,15,Champions
C00881,15,1,3189.0,5,1,1,7,Potential Loyalists
C00882,417,15,60531.0,1,5,5,11,At Risk
C00883,16,5,60716.0,5,4,5,14,Champions
C00884,8,2,27204.0,5,2,4,11,Potential Loyalists
C00885,163,2,18972.0,2,2,3,7,Lost
C00886,39,11,82335.0,4,5,5,14,Champions
C00887,110,4,7102.0,3,3,2,8,Loyal Customers
C00888,46,7,27508.0,4,4,4,12,Champions
C00889,34,2,27397.0,4,2,4,10,Potential Loyalists
C00890,184,12,97337.0,2,5,5,12,At Risk
C00891,455,1,4309.0,1,1,1,3,Lost
C00892,22,13,101099.0,5,5,5,15,Champions
C00893,192,16,50344.0,2,5,5,12,At Risk
C00894,9,8,27895.0,5,5,4,14,Champions
C00895,71,4,27457.0,3,3,4,10,Loyal Customers
C00896,58,1,3329.0,3,1,1,5,Lost
C00897,52,10,132738.0,4,5,5,14,Champions
C00898,530,3,4265.0,1,2,1,4,Lost
C00899,20,9,35763.0,5,5,4,14,Champions
C00900,57,4,14233.0,3,3,3,9,Loyal Customers
C00901,200,2,11734.0,2,2,2,6,Lost
C00902,227,5,21009.0,1,4,3,8,At Risk
C00903,159,7,26635.0,2,4,4,10,At Risk
C00904,156,7,26395.0,2,4,4,10,At Risk
C00905,59,2,10096.0,3,2,2,7,Lost
C00906,57,10,59337.0,3,5,5,13,Loyal Customers
C00907,160,9,27544.0,2,5,4,11,At Risk
C00908,13,2,11305.0,5,2,2,9,Potential Loyalists
C00909,106,2,22096.0,3,2,3,8,Lost
C00910,2,7,29972.0,5,4,4,13,Champions
C00911,46,4,53503.0,4,3,5,12,Loyal Customers
C00912,14,1,957.0,5,1,1,7,Potential Loyalists
C00913,201,1,1137.0,2,1,1,4,Lost
C00914,8,1,10376.0,5,1,2,8,Potential Loyalists
C00915,408,3,25490.0,1,2,4,7,Lost
C00916,483,4,32755.0,1,3,4,8,At Risk
C00917,279,1,3867.0,1,1,1,3,Lost
C00918,99,5,19002.0,3,4,3,10,Loyal Customers
C00919,187,2,2407.0,2,2,1,5,Lost
C00920,10,5,44521.0,5,4,5,14,Champions
C00921,7,2,17542.0,5,2,3,10,Potential Loyalists
C00922,54,17,122776.0,4,5,5,14,Champions
C00923,70,4,45448.0,3,3,5,11,Loyal Customers
C00924,57,2,19712.0,3,2,3,8,Lost
C00925,155,1,1799.0,2,1,1,4,Lost
C00926,103,3,42441.0,3,2,5,10,Lost
C00927,240,13,70393.0,1,5,5,11,At Risk
C00928,181,3,12706.0,2,2,2,6,Lost
C00929,5,1,11157.0,5,1,2,8,Potential Loyalists
C00930,55,4,17924.0,3,3,3,9,Loyal Customers
C00931,136,4,12893.0,2,3,2,7,At Risk
C00932,233,2,2547.0,1,2,1,4,Lost
C00933,176,7,24466.0,2,4,4,10,At Risk
C00934,559,1,10286.0,1,1,2,4,Lost
C00935,190,8,23217.0,2,5,4,11,At Risk
C00936,295,3,12939.0,1,2,2,5,Lost
C00937,459,7,48785.0,1,4,5,10,At Risk
C00938,47,3,38710.0,4,2,4,10,Potential Loyalists
C00940,25,4,33476.0,5,3,4,12,Loyal Customers
C00941,135,4,7405.0,2,3,2,7,At Risk
C00943,372,1,1438.0,1,1,1,3,Lost
C00944,323,5,24051.0,1,4,4,9,At Risk
C00945,95,6,15407.0,3,4,3,10,Loyal Customers
C00946,95,5,28723.0,3,4,4,11,Loyal Customers
C00947,590,4,13162.0,1,3,3,7,At Risk
C00948,7,8,52122.0,5,5,5,15,Champions
C00949,386,1,1578.0,1,1,1,3,Lost
C00950,5,4,18962.0,5,3,3,11,Loyal Customers
C00951,16,6,14899.0,5,4,3,12,Loyal Customers
C00952,56,11,66425.0,3,5,5,13,Loyal Customers
C00953,76,4,14464.0,3,3,3,9,Loyal Customers
C00954,28,5,23421.0,4,4,4,12,Champions
C00955,479,1,2198.0,1,1,1,3,Lost
C00956,44,1,3518.0,4,1,1,6,Potential Loyalists
C00957,31,7,24820.0,4,4,4,12,Champions
C00958,592,11,56204.0,1,5,5,11,At Risk
C00959,3,12,91809.0,5,5,5,15,Champions
C00960,59,2,15211.0,3,2,3,8,Lost
C00961,374,1,11366.0,1,1,2,4,Lost
C00962,60,9,64568.0,3,5,5,13,Loyal Customers
C00963,43,3,28309.0,4,2,4,10,Potential Loyalists
C00964,275,3,10596.0,1,2,2,5,Lost
C00965,39,2,11684.0,4,2,2,8,Potential Loyalists
C00966,15,5,17041.0,5,4,3,12,Loyal Customers
C00967,189,6,20868.0,2,4,3,9,At Risk
C00968,25,3,15193.0,5,2,3,10,Potential Loyalists
C00969,47,10,34761.0,4,5,4,13,Champions
C00970,25,1,2369.0,5,1,1,7,Potential Loyalists
C00972,115,4,36645.0,3,3,4,10,Loyal Customers
C00973,5,1,4118.0,5,1,1,7,Potential Loyalists
C00974,32,1,2838.0,4,1,1,6,Potential Loyalists
C00975,35,14,43648.0,4,5,5,14,Champions
C00976,146,3,10765.0,2,2,2,6,Lost
C00977,15,3,17199.0,5,2,3,10,Potential Loyalists
C00978,168,6,36428.0,2,4,4,10,At Risk
C00979,11,1,4407.0,5,1,1,7,Potential Loyalists
C00980,47,4,21717.0,4,3,3,10,Loyal Customers
C00981,513,1,1286.0,1,1,1,3,Lost
C00982,70,13,141945.0,3,5,5,13,Loyal Customers
C00983,19,4,34132.0,5,3,4,12,Loyal Customers
C00984,30,3,18624.0,4,2,3,9,Potential Loyalists
C00985,87,6,36991.0,3,4,4,11,Loyal Customers
C00987,82,12,29662.0,3,5,4,12,Loyal Customers
C00988,122,3,16332.0,2,2,3,7,Lost
C00989,202,2,12564.0,2,2,2,6,Lost
C00990,450,7,22607.0,1,4,3,8,At Risk
C00991,108,4,12864.0,3,3,2,8,Loyal Customers
C00992,11,9,64101.0,5,5,5,15,Champions
C00993,121,7,32245.0,2,4,4,10,At Risk
C00994,226,1,5867.0,1,1,1,3,Lost
C00995,106,5,27461.0,3,4,4,11,Loyal Customers
C00996,155,6,97612.0,2,4,5,11,At Risk
C00997,45,1,3928.0,4,1,1,6,Potential Loyalists
C00998,9,5,17530.0,5,4,3,12,Loyal Customers
C00999,7,7,25960.0,5,4,4,13,Champions
C01000,2,8,24408.0,5,5,4,14,Champions
C01001,332,9,30026.0,1,5,4,10,At Risk
C01002,217,3,4876.0,1,2,1,4,Lost
C01003,9,7,80149.0,5,4,5,14,Champions
C01004,297,1,2778.0,1,1,1,3,Lost
C01005,52,8,21296.0,4,5,3,12,Loyal Customers
C01007,299,6,15161.0,1,4,3,8,At Risk
C01008,28,9,28395.0,4,5,4,13,Champions
C01009,125,1,1907.0,2,1,1,4,Lost
C01010,100,1,2638.0,3,1,1,5,Lost
C01011,49,8,32626.0,4,5,4,13,Champions
C01012,70,1,8876.0,3,1,2,6,Lost
C01013,25,3,8136.0,5,2,2,9,Potential Loyalists
C01015,57,1,5688.0,3,1,1,5,Lost
C01016,106,1,2136.0,3,1,1,5,Lost
C01017,13,6,30143.0,5,4,4,13,Champions
C01018,56,5,27555.0,3,4,4,11,Loyal Customers
C01019,49,14,49608.0,4,5,5,14,Champions
C01020,139,3,7537.0,2,2,2,6,Lost
C01021,264,4,15052.0,1,3,3,7,At Risk
C01022,106,1,3558.0,3,1,1,5,Lost
C01023,26,1,1249.0,5,1,1,7,Potential Loyalists
C01024,232,1,9633.0,1,1,2,4,Lost
C01025,1,1,5328.0,5,1,1,7,Potential Loyalists
C01026,12,8,18915.0,5,5,3,13,Loyal Customers
C01027,115,10,59520.0,3,5,5,13,Loyal Customers
C01028,59,6,40038.0,3,4,4,11,Loyal Customers
C01029,137,3,5156.0,2,2,1,5,Lost
C01030,12,6,55424.0,5,4,5,14,Champions
C01031,12,14,46046.0,5,5,5,15,Champions
C01032,334,1,15721.0,1,1,3,5,Lost
C01033,19,4,13204.0,5,3,3,11,Loyal Customers
C01035,173,10,38940.0,2,5,4,11,At Risk
C01036,59,6,23958.0,3,4,4,11,Loyal Customers
C01037,470,4,10283.0,1,3,2,6,At Risk
C01038,15,1,2728.0,5,1,1,7,Potential Loyalists
C01039,152,5,11181.0,2,4,2,8,At Risk
C01040,25,2,4298.0,5,2,1,8,Potential Loyalists
C01041,106,2,9045.0,3,2,2,7,Lost
C01042,393,8,27717.0,1,5,4,10,At Risk
C01043,59,4,19729.0,3,3,3,9,Loyal Customers
C01044,313,2,11225.0,1,2,2,5,Lost
C01045,21,5,20809.0,5,4,3,12,Loyal Customers
C01046,76,5,10664.0,3,4,2,9,Loyal Customers
C01047,117,4,15393.0,2,3,3,8,At Risk
C01048,60,11,23703.0,3,5,4,12,Loyal Customers
C01049,50,5,29519.0,4,4,4,12,Champions
C01051,43,10,34754.0,4,5,4,13,Champions
C01052,360,12,67744.0,1,5,5,11,At Risk
C01054,15,3,13905.0,5,2,3,10,Potential Loyalists
C01055,310,11,37069.0,1,5,4,10,At Risk
C01056,535,11,50848.0,1,5,5,11,At Risk
C01057,74,5,40105.0,3,4,4,11,Loyal Customers
C01058,45,1,1649.0,4,1,1,6,Potential Loyalists
C01059,46,2,8037.0,4,2,2,8,Potential Loyalists
C01060,46,9,20967.0,4,5,3,12,Loyal Customers
C01061,52,8,25887.0,4,5,4,13,Champions
C01062,16,12,26033.0,5,5,4,14,Champions
C01063,16,7,99999.0,5,4,5,14,Champions
C01064,127,7,50246.0,2,4,5,11,At Risk
C01065,178,15,52942.0,2,5,5,12,At Risk
C01066,57,5,18350.0,3,4,3,10,Loyal Customers
C01067,163,4,54733.0,2,3,5,10,At Risk
C01068,282,1,6707.0,1,1,2,4,Lost
