customer_id,signup_date,gender,age,city,state,acquisition_channel,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,segment
C04075,2025-10-20,Female,36.0,Ahmedabad,Gujarat,Referral,31.0,12.0,88860.0,4,5,5,14.0,Champions
C04587,2025-04-07,Male,34.0,Guwahati,Assam,Paid Ads,66.0,6.0,21810.0,3,4,3,10.0,Loyal Customers
C04266,2026-01-21,Male,29.0,Vijayawada,Andhra Pradesh,Organic Search,,,,,,,,No Completed Purchase
C04786,2024-11-24,Male,25.0,Mysuru,Karnataka,Social Media,276.0,4.0,29344.0,1,3,4,8.0,At Risk
C03314,2026-06-22,Male,32.0,Kolkata,West Bengal,Social Media,83.0,12.0,45347.0,3,5,5,13.0,Loyal Customers
C03293,2025-08-17,Female,20.0,Guwahati,Assam,Social Media,372.0,2.0,17522.0,1,2,3,6.0,Lost
C04256,2025-10-03,Other,38.0,Chennai,Tamil Nadu,Paid Ads,227.0,5.0,17968.0,1,4,3,8.0,At Risk
C04123,2026-01-25,Male,32.0,Vijayawada,Andhra Pradesh,Social Media,194.0,9.0,55878.0,2,5,5,12.0,At Risk
C01232,2025-09-15,Male,47.0,Ranchi,Jharkhand,Paid Ads,139.0,1.0,2309.0,2,1,1,4.0,Lost
C03626,2026-01-16,Female,33.0,Thiruvananthapuram,Kerala,Social Media,110.0,1.0,2129.0,3,1,1,5.0,Lost
C03211,2025-06-11,Male,36.0,Udaipur,Rajasthan,Organic Search,31.0,2.0,6386.0,4,2,1,7.0,Potential Loyalists
C02623,2026-01-03,Male,32.0,Surat,Gujarat,Organic Search,57.0,2.0,17715.0,3,2,3,8.0,Lost
C04197,2024-10-25,Female,47.0,Vijayawada,Andhra Pradesh,Paid Ads,30.0,3.0,4424.0,4,3,1,8.0,Loyal Customers
C00374,2025-05-21,Female,31.0,Delhi,Delhi,Paid Ads,409.0,1.0,4367.0,1,1,1,3.0,Lost
C03159,2025-05-29,Male,40.0,Kolkata,West Bengal,Paid Ads,378.0,4.0,21293.0,1,3,3,7.0,At Risk
C03300,2025-03-29,Female,25.0,Delhi,Delhi,Referral,200.0,4.0,20657.0,2,3,3,8.0,At Risk
C04785,2024-12-06,Male,48.0,Thiruvananthapuram,Kerala,Paid Ads,46.0,3.0,10783.0,4,3,2,9.0,Loyal Customers
C02788,2024-10-01,Female,22.0,Vijayawada,Andhra Pradesh,Social Media,126.0,3.0,6687.0,2,3,2,7.0,At Risk
C00034,2025-12-25,Female,35.0,Indore,Madhya Pradesh,Referral,3.0,10.0,46975.0,5,5,5,15.0,Champions
C04577,2025-05-15,Male,21.0,Bhubaneswar,Odisha,Referral,11.0,2.0,19524.0,5,2,3,10.0,Potential Loyalists
C02313,2026-05-08,Male,26.0,Ranchi,Jharkhand,Referral,154.0,3.0,36355.0,2,2,4,8.0,Lost
C02408,2024-12-16,Unknown,26.0,Vijayawada,Andhra Pradesh,Organic Search,,,,,,,,No Completed Purchase
C00927,2025-12-30,Male,31.0,Faridabad,Haryana,Referral,240.0,13.0,70393.0,1,5,5,11.0,At Risk
C02139,2026-02-05,Female,31.0,Thiruvananthapuram,Kerala,Paid Ads,38.0,5.0,58027.0,4,4,5,13.0,Champions
C01774,2025-01-12,Female,20.0,Guwahati,Assam,Paid Ads,51.0,11.0,75679.0,4,5,5,14.0,Champions
C02700,2025-01-01,Male,38.0,Pune,Maharashtra,Referral,65.0,4.0,27106.0,3,3,4,10.0,Loyal Customers
C01552,2025-02-18,Male,47.0,Mumbai,Maharashtra,Referral,31.0,6.0,16072.0,4,4,3,11.0,Loyal Customers
C01306,2025-11-16,Male,48.0,Bhubaneswar,Odisha,Referral,245.0,1.0,3599.0,1,1,1,3.0,Lost
C02073,2025-02-20,Male,44.0,Guwahati,Assam,Organic Search,413.0,7.0,20241.0,1,4,3,8.0,At Risk
C02726,2026-01-14,Male,21.0,Hyderabad,Telangana,Paid Ads,181.0,2.0,3237.0,2,2,1,5.0,Lost
C02423,2026-01-27,Female,32.0,Jaipur,Rajasthan,Organic Search,153.0,1.0,2728.0,2,1,1,4.0,Lost
C03662,2025-11-16,Female,39.0,Lucknow,Uttar Pradesh,Paid Ads,54.0,7.0,27315.0,4,4,4,12.0,Champions
C04388,2026-04-07,Male,38.0,Delhi,Delhi,Organic Search,173.0,1.0,2019.0,2,1,1,4.0,Lost
C04686,2026-02-25,Female,31.0,Nagpur,Maharashtra,Paid Ads,62.0,4.0,13933.0,3,3,3,9.0,Loyal Customers
C00811,2024-09-02,Female,35.0,Vijayawada,Andhra Pradesh,Social Media,137.0,10.0,69202.0,2,5,5,12.0,At Risk
C01363,2026-07-10,Male,40.0,Faridabad,Haryana,Organic Search,39.0,7.0,43119.0,4,4,5,13.0,Champions
C00231,2026-02-19,Male,33.0,Surat,Gujarat,Social Media,,,,,,,,No Completed Purchase
C02908,2026-07-28,Male,42.0,Lucknow,Uttar Pradesh,Social Media,32.0,8.0,39470.0,4,5,4,13.0,Champions
C03771,2025-06-12,Female,21.0,Kolkata,West Bengal,Organic Search,181.0,12.0,109652.0,2,5,5,12.0,At Risk
C02471,2026-02-26,Male,27.0,Jaipur,Rajasthan,Paid Ads,43.0,13.0,44560.0,4,5,5,14.0,Champions
C00492,2026-05-01,Female,25.0,Jaipur,Rajasthan,Email,72.0,10.0,78108.0,3,5,5,13.0,Loyal Customers
C03321,2026-03-24,Female,29.0,Faridabad,Haryana,Paid Ads,98.0,4.0,13403.0,3,3,3,9.0,Loyal Customers
C00997,2025-06-13,Unknown,27.0,Udaipur,Rajasthan,Email,45.0,1.0,3928.0,4,1,1,6.0,Potential Loyalists
C00777,2025-04-19,Female,40.0,Delhi,Delhi,Paid Ads,411.0,5.0,16896.0,1,4,3,8.0,At Risk
C04233,2026-06-01,Male,28.0,Chennai,Tamil Nadu,Paid Ads,70.0,5.0,10092.0,3,4,2,9.0,Loyal Customers
C04665,2024-06-04,Female,25.0,Chennai,Tamil Nadu,Paid Ads,531.0,1.0,3368.0,1,2,1,4.0,Lost
C02092,2026-04-29,Other,33.0,Udaipur,Rajasthan,Organic Search,104.0,14.0,47799.0,3,5,5,13.0,Loyal Customers
C01294,2025-06-28,Male,37.0,Noida,Uttar Pradesh,Paid Ads,14.0,2.0,5357.0,5,2,1,8.0,Potential Loyalists
C03045,2025-10-20,Male,38.0,Nagpur,Maharashtra,Social Media,235.0,16.0,36799.0,1,5,4,10.0,At Risk
C04027,2026-03-31,Female,25.0,Bhopal,Madhya Pradesh,Referral,60.0,5.0,39050.0,3,4,4,11.0,Loyal Customers
C04955,2026-03-08,Female,39.0,Bengaluru,Karnataka,Organic Search,63.0,1.0,2139.0,3,2,1,6.0,Lost
C02772,2024-11-06,Male,39.0,Bhubaneswar,Odisha,Email,3.0,9.0,22718.0,5,5,3,13.0,Loyal Customers
C00712,2026-04-16,Male,31.0,Delhi,Delhi,Email,5.0,9.0,23466.0,5,5,4,14.0,Champions
C00498,2025-08-12,Unknown,31.0,Jaipur,Rajasthan,Paid Ads,11.0,1.0,1377.0,5,1,1,7.0,Potential Loyalists
C01832,2025-04-11,Female,29.0,Gurugram,Haryana,Organic Search,60.0,5.0,15131.0,3,4,3,10.0,Loyal Customers
C02733,2024-10-02,Female,29.0,Nagpur,Maharashtra,Organic Search,60.0,2.0,8847.0,3,2,2,7.0,Lost
C02221,2025-06-29,Male,31.0,Faridabad,Haryana,Paid Ads,122.0,2.0,7527.0,2,2,2,6.0,Lost
C03340,2026-01-26,Female,26.0,Bengaluru,Karnataka,Organic Search,193.0,1.0,6375.0,2,1,1,4.0,Lost
C00590,2024-11-17,Female,31.0,Pune,Maharashtra,Referral,144.0,8.0,57115.0,2,4,5,11.0,At Risk
C01527,2026-05-04,Male,35.0,Coimbatore,Tamil Nadu,Social Media,43.0,7.0,27738.0,4,4,4,12.0,Champions
C04164,2026-06-03,Unknown,36.0,Gurugram,Haryana,Paid Ads,5.0,8.0,19798.0,5,5,3,13.0,Loyal Customers
C02111,2026-03-18,Unknown,29.0,Faridabad,Haryana,Referral,138.0,4.0,7275.0,2,3,2,7.0,At Risk
C04201,2025-07-04,Female,23.0,Thiruvananthapuram,Kerala,Organic Search,22.0,7.0,14409.0,5,4,3,12.0,Loyal Customers
C04547,2026-01-17,Female,39.0,Chandigarh,Chandigarh,Paid Ads,104.0,2.0,4278.0,3,2,1,6.0,Lost
C03085,2026-05-30,Female,32.0,Noida,Uttar Pradesh,Social Media,60.0,2.0,2998.0,3,2,1,6.0,Lost
C02652,2025-04-23,Male,28.0,Ahmedabad,Gujarat,Social Media,13.0,4.0,7584.0,5,3,2,10.0,Loyal Customers
C01109,2024-08-18,Female,38.0,Chandigarh,Chandigarh,Social Media,,,,,,,,No Completed Purchase
C00150,2025-04-23,Female,45.0,Bhubaneswar,Odisha,Paid Ads,89.0,12.0,37221.0,3,5,4,12.0,Loyal Customers
C04212,2025-11-23,Female,25.0,Nagpur,Maharashtra,Organic Search,206.0,2.0,6286.0,2,2,1,5.0,Lost
C04871,2026-05-31,Female,36.0,Gurugram,Haryana,Organic Search,16.0,5.0,16014.0,5,4,3,12.0,Loyal Customers
C03868,2025-07-30,Female,22.0,Visakhapatnam,Andhra Pradesh,Organic Search,141.0,4.0,15089.0,2,3,3,8.0,At Risk
C00013,2025-12-09,Female,23.0,Gurugram,Haryana,Referral,28.0,1.0,3719.0,4,1,1,6.0,Potential Loyalists
C03569,2025-07-04,Female,25.0,Ahmedabad,Gujarat,Organic Search,39.0,4.0,15092.0,4,3,3,10.0,Loyal Customers
C04349,2025-02-26,Female,37.0,Chandigarh,Chandigarh,Social Media,432.0,3.0,9124.0,1,3,2,6.0,At Risk
C01515,2026-02-18,Male,20.0,Hyderabad,Unknown,Paid Ads,190.0,14.0,93272.0,2,5,5,12.0,At Risk
C01785,2026-03-08,Male,29.0,Kanpur,Uttar Pradesh,Social Media,7.0,2.0,4887.0,5,2,1,8.0,Potential Loyalists
C03708,2026-05-10,Male,21.0,Gurugram,Haryana,Organic Search,81.0,1.0,6156.0,3,1,1,5.0,Lost
C00732,2025-09-24,Male,24.0,Thiruvananthapuram,Kerala,Paid Ads,152.0,8.0,35397.0,2,4,4,10.0,At Risk
C00752,2026-02-02,Female,18.0,Patna,Bihar,Paid Ads,187.0,9.0,26254.0,2,5,4,11.0,At Risk
C04938,2025-09-11,Male,41.0,Lucknow,Uttar Pradesh,Social Media,168.0,1.0,3568.0,2,2,1,5.0,Lost
C01322,2025-05-04,Female,29.0,Patna,Bihar,Organic Search,473.0,8.0,20187.0,1,5,3,9.0,At Risk
C03990,2026-03-05,Female,19.0,Surat,Gujarat,Email,142.0,1.0,9346.0,2,1,2,5.0,Lost
C01860,2025-09-03,Female,40.0,Surat,Gujarat,Organic Search,325.0,10.0,124387.0,1,5,5,11.0,At Risk
C04978,2026-03-19,Male,18.0,Chennai,Tamil Nadu,Organic Search,108.0,5.0,25062.0,3,4,4,11.0,Loyal Customers
C03886,2025-08-16,Unknown,39.0,Visakhapatnam,Andhra Pradesh,Referral,26.0,16.0,84319.0,5,5,5,15.0,Champions
C01127,2026-03-30,Male,28.0,Faridabad,Haryana,Social Media,20.0,15.0,174701.0,5,5,5,15.0,Champions
C02971,2026-05-18,Female,53.0,Thiruvananthapuram,Kerala,Organic Search,93.0,5.0,28394.0,3,4,4,11.0,Loyal Customers
C02128,2025-03-25,Male,18.0,Mysuru,Karnataka,Email,17.0,1.0,2349.0,5,1,1,7.0,Potential Loyalists
C04927,2026-02-11,Male,20.0,Patna,Bihar,Email,58.0,8.0,20247.0,3,5,3,11.0,Loyal Customers
C01211,2026-06-20,Female,47.0,Visakhapatnam,Andhra Pradesh,Referral,63.0,1.0,3628.0,3,1,1,5.0,Lost
C02226,2025-10-31,Female,41.0,Vijayawada,Andhra Pradesh,Social Media,72.0,2.0,10975.0,3,2,2,7.0,Lost
C01887,2025-04-24,Male,33.0,Kanpur,Uttar Pradesh,Paid Ads,409.0,1.0,3599.0,1,1,1,3.0,Lost
C02043,2026-02-04,Female,26.0,Surat,Unknown,Paid Ads,191.0,16.0,96288.0,2,5,5,12.0,At Risk
C00587,2026-03-23,Female,47.0,Kochi,Kerala,Referral,56.0,2.0,13553.0,3,2,3,8.0,Lost
C04641,2025-01-05,Female,31.0,Gurugram,Haryana,Paid Ads,204.0,7.0,103393.0,2,4,5,11.0,At Risk
C04230,2025-12-24,Male,27.0,Bhubaneswar,Unknown,Paid Ads,212.0,4.0,6844.0,1,3,2,6.0,At Risk
C04182,2024-12-03,Male,36.0,Pune,Maharashtra,Paid Ads,96.0,15.0,114222.0,3,5,5,13.0,Loyal Customers
C02340,2026-03-01,Male,54.0,Gurugram,Haryana,Organic Search,181.0,13.0,176550.0,2,5,5,12.0,At Risk
C00133,2025-11-20,Female,43.0,Jaipur,Rajasthan,Referral,95.0,2.0,6117.0,3,2,1,6.0,Lost
C01182,2025-03-20,Male,20.0,Guwahati,Assam,Organic Search,117.0,1.0,1649.0,2,1,1,4.0,Lost
C01741,2024-12-08,Male,36.0,Kanpur,Uttar Pradesh,Referral,436.0,1.0,3329.0,1,1,1,3.0,Lost
C00978,2025-05-11,Female,46.0,Coimbatore,Tamil Nadu,Email,168.0,6.0,36428.0,2,4,4,10.0,At Risk
C00678,2025-03-26,Male,32.0,Coimbatore,Tamil Nadu,Paid Ads,206.0,2.0,5607.0,2,2,1,5.0,Lost
C04377,2024-10-19,Male,32.0,Guwahati,Assam,Social Media,12.0,5.0,16112.0,5,4,3,12.0,Loyal Customers
C04705,2025-10-08,Female,39.0,Lucknow,Uttar Pradesh,Referral,301.0,6.0,19559.0,1,4,3,8.0,At Risk
C01118,2025-09-03,Male,31.0,Kolkata,West Bengal,Paid Ads,60.0,2.0,4416.0,3,2,1,6.0,Lost
C00288,2025-04-25,Male,30.0,Lucknow,Uttar Pradesh,Paid Ads,331.0,2.0,10433.0,1,2,2,5.0,Lost
C01414,2026-03-23,Male,31.0,Kochi,Kerala,Social Media,6.0,2.0,6806.0,5,2,2,9.0,Potential Loyalists
C03133,2026-05-21,Female,18.0,Mumbai,Maharashtra,Organic Search,3.0,3.0,13273.0,5,3,3,11.0,Loyal Customers
C03683,2025-09-10,Female,31.0,Lucknow,Uttar Pradesh,Paid Ads,8.0,2.0,13696.0,5,2,3,10.0,Potential Loyalists
C04191,2024-10-28,Male,31.0,Noida,Uttar Pradesh,Paid Ads,406.0,6.0,33304.0,1,4,4,9.0,At Risk
C01324,2026-04-09,Male,30.0,Nagpur,Maharashtra,Paid Ads,7.0,13.0,64230.0,5,5,5,15.0,Champions
C04289,2026-05-13,Male,36.0,Kochi,Kerala,Paid Ads,53.0,4.0,15574.0,4,3,3,10.0,Loyal Customers
C03863,2025-04-11,Female,31.0,Mumbai,Maharashtra,Referral,101.0,14.0,52117.0,3,5,5,13.0,Loyal Customers
C01944,2025-01-04,Male,42.0,Patna,Bihar,Organic Search,34.0,10.0,27505.0,4,5,4,13.0,Champions
C04292,2026-02-02,Male,41.0,Chandigarh,Chandigarh,Social Media,0.0,5.0,15063.0,5,4,3,12.0,Loyal Customers
C02930,2025-07-08,Female,48.0,Pune,Maharashtra,Email,21.0,3.0,12061.0,5,3,2,10.0,Loyal Customers
C00843,2026-02-03,Male,26.0,Surat,Gujarat,Paid Ads,1.0,1.0,26340.0,5,1,4,10.0,Potential Loyalists
C03494,2025-09-11,Female,36.0,Thiruvananthapuram,Kerala,Paid Ads,,,,,,,,No Completed Purchase
C01293,2026-05-16,Female,32.0,Ahmedabad,Gujarat,Email,41.0,5.0,17421.0,4,4,3,11.0,Loyal Customers
C02693,2025-06-28,Female,24.0,Bhubaneswar,Odisha,Email,54.0,2.0,2688.0,4,2,1,7.0,Potential Loyalists
C04542,2024-06-18,Male,32.0,Bengaluru,Karnataka,Organic Search,498.0,1.0,2677.0,1,1,1,3.0,Lost
C01766,2026-05-03,Female,32.0,Gurugram,Haryana,Organic Search,161.0,14.0,49587.0,2,5,5,12.0,At Risk
C04891,2025-03-17,Female,41.0,Mumbai,Maharashtra,Organic Search,40.0,4.0,7175.0,4,3,2,9.0,Loyal Customers
C04648,2026-05-10,Female,23.0,Bhubaneswar,Odisha,Organic Search,52.0,15.0,51496.0,4,5,5,14.0,Champions
C03011,2026-02-16,Female,18.0,Guwahati,Assam,Email,193.0,4.0,15671.0,2,3,3,8.0,At Risk
C02582,2024-09-15,Unknown,23.0,Nagpur,Maharashtra,Paid Ads,30.0,1.0,11635.0,4,1,2,7.0,Potential Loyalists
C00682,2025-02-10,Female,42.0,Kolkata,West Bengal,Referral,289.0,2.0,13635.0,1,2,3,6.0,Lost
C03971,2025-10-19,Male,55.0,Mysuru,Karnataka,Paid Ads,306.0,10.0,103365.0,1,5,5,11.0,At Risk
C01418,2025-11-14,Unknown,24.0,Udaipur,Rajasthan,Referral,184.0,4.0,21217.0,2,3,3,8.0,At Risk
C02122,2024-04-17,Female,20.0,Noida,Uttar Pradesh,Organic Search,2.0,1.0,2368.0,5,1,1,7.0,Potential Loyalists
C04600,2026-01-29,Male,27.0,Chandigarh,Chandigarh,Social Media,64.0,5.0,29548.0,3,4,4,11.0,Loyal Customers
C02630,2026-06-10,Female,26.0,Indore,Madhya Pradesh,Paid Ads,36.0,9.0,22513.0,4,5,3,12.0,Loyal Customers
C02025,2026-02-22,Female,40.0,Ranchi,Jharkhand,Paid Ads,117.0,1.0,7026.0,2,1,2,5.0,Lost
C03280,2025-02-17,Female,24.0,Vijayawada,Andhra Pradesh,Social Media,58.0,5.0,28957.0,3,4,4,11.0,Loyal Customers
C02224,2025-03-23,Unknown,34.0,Ahmedabad,Gujarat,Paid Ads,415.0,3.0,35189.0,1,2,4,7.0,Lost
C00970,2025-10-05,Female,41.0,Bhopal,Madhya Pradesh,Paid Ads,25.0,1.0,2369.0,5,1,1,7.0,Potential Loyalists
C03536,2024-11-01,Male,18.0,Guwahati,Assam,Referral,50.0,13.0,40567.0,4,5,4,13.0,Champions
C04923,2025-10-30,Male,30.0,Mumbai,Maharashtra,Referral,0.0,4.0,16346.0,5,3,3,11.0,Loyal Customers
C04883,2026-05-13,Unknown,38.0,Lucknow,Uttar Pradesh,Social Media,35.0,3.0,41065.0,4,3,4,11.0,Loyal Customers
C04676,2026-07-11,Female,42.0,Chennai,Tamil Nadu,Email,41.0,1.0,5138.0,4,2,1,7.0,Potential Loyalists
C03787,2025-05-01,Female,38.0,Nagpur,Maharashtra,Paid Ads,13.0,3.0,30333.0,5,3,4,12.0,Loyal Customers
C02687,2025-08-03,Male,29.0,Thiruvananthapuram,Kerala,Paid Ads,354.0,6.0,14889.0,1,4,3,8.0,At Risk
C02446,2025-01-07,Female,27.0,Kochi,Kerala,Social Media,35.0,5.0,40962.0,4,4,4,12.0,Champions
C00556,2024-09-05,Female,21.0,Guwahati,Assam,Email,38.0,1.0,4896.0,4,1,1,6.0,Potential Loyalists
C02058,2026-02-17,Female,30.0,Vijayawada,Andhra Pradesh,Paid Ads,17.0,1.0,3788.0,5,1,1,7.0,Potential Loyalists
C00430,2025-05-04,Female,34.0,Mysuru,Karnataka,Organic Search,70.0,4.0,74402.0,3,3,5,11.0,Loyal Customers
C04862,2025-01-18,Other,31.0,Bhubaneswar,Odisha,Organic Search,239.0,4.0,21076.0,1,3,3,7.0,At Risk
C03810,2025-08-06,Male,23.0,Chandigarh,Chandigarh,Social Media,107.0,2.0,22492.0,3,2,3,8.0,Lost
C04271,2026-06-07,Male,40.0,Indore,Madhya Pradesh,Social Media,53.0,4.0,7284.0,4,3,2,9.0,Loyal Customers
C03017,2025-10-08,Male,37.0,Visakhapatnam,Andhra Pradesh,Social Media,163.0,5.0,19879.0,2,4,3,9.0,At Risk
C03538,2025-09-14,Female,41.0,Ahmedabad,Gujarat,Social Media,67.0,2.0,5007.0,3,2,1,6.0,Lost
C04330,2026-04-02,Female,39.0,Visakhapatnam,Andhra Pradesh,Referral,3.0,4.0,12954.0,5,3,2,10.0,Loyal Customers
C03671,2025-12-25,Male,22.0,Chandigarh,Chandigarh,Organic Search,57.0,3.0,12764.0,3,3,2,8.0,Loyal Customers
C04374,2026-03-18,Female,42.0,Bhubaneswar,Odisha,Organic Search,,,,,,,,No Completed Purchase
C00291,2026-01-20,Female,32.0,Mysuru,Karnataka,Organic Search,132.0,14.0,51045.0,2,5,5,12.0,At Risk
C03801,2025-03-25,Male,33.0,Bhopal,Madhya Pradesh,Paid Ads,75.0,4.0,11002.0,3,3,2,8.0,Loyal Customers
C02147,2025-07-31,Female,33.0,Thiruvananthapuram,Kerala,Social Media,23.0,4.0,15621.0,5,3,3,11.0,Loyal Customers
C00253,2026-02-18,Male,51.0,Mumbai,Maharashtra,Paid Ads,60.0,3.0,27319.0,3,2,4,9.0,Lost
C03264,2025-05-16,Female,39.0,Hyderabad,Telangana,Organic Search,153.0,3.0,5896.0,2,3,1,6.0,At Risk
C00351,2025-09-29,Female,27.0,Thiruvananthapuram,Kerala,Social Media,16.0,4.0,64278.0,5,3,5,13.0,Loyal Customers
C03231,2025-08-30,Female,21.0,Hyderabad,Telangana,Organic Search,40.0,3.0,16544.0,4,3,3,10.0,Loyal Customers
C02528,2026-05-29,Male,31.0,Kochi,Kerala,Referral,1.0,2.0,9965.0,5,2,2,9.0,Potential Loyalists
C04223,2026-02-23,Male,39.0,Guwahati,Assam,Social Media,189.0,1.0,1448.0,2,1,1,4.0,Lost
C00472,2025-07-31,Female,37.0,Visakhapatnam,Andhra Pradesh,Organic Search,,,,,,,,No Completed Purchase
C00091,2025-10-21,Unknown,35.0,Delhi,Delhi,Paid Ads,193.0,3.0,9325.0,2,2,2,6.0,Lost
C01739,2025-06-14,Female,36.0,Coimbatore,Tamil Nadu,Organic Search,103.0,3.0,9765.0,3,2,2,7.0,Lost
C01437,2025-07-01,Male,18.0,Guwahati,Assam,Social Media,403.0,4.0,26958.0,1,3,4,8.0,At Risk
C00692,2024-08-04,Male,44.0,Faridabad,Haryana,Paid Ads,,,,,,,,No Completed Purchase
C03059,2025-09-28,Other,31.0,Noida,Uttar Pradesh,Organic Search,4.0,1.0,10355.0,5,1,2,8.0,Potential Loyalists
C00027,2025-08-04,Male,25.0,Surat,Gujarat,Paid Ads,5.0,3.0,18322.0,5,2,3,10.0,Potential Loyalists
C02293,2026-03-22,Female,36.0,Kanpur,Uttar Pradesh,Paid Ads,47.0,1.0,3027.0,4,1,1,6.0,Potential Loyalists
C03639,2026-01-03,Female,23.0,Ranchi,Jharkhand,Paid Ads,4.0,8.0,57473.0,5,5,5,15.0,Champions
C03706,2026-04-30,Male,30.0,Ranchi,Jharkhand,Social Media,72.0,2.0,6187.0,3,2,1,6.0,Lost
C00502,2024-07-08,Female,31.0,Indore,Madhya Pradesh,Organic Search,36.0,4.0,50527.0,4,3,5,12.0,Loyal Customers
C03967,2024-06-08,Male,29.0,Chandigarh,Chandigarh,Organic Search,60.0,2.0,17063.0,3,2,3,8.0,Lost
C01607,2025-05-17,Female,30.0,Hyderabad,Telangana,Social Media,365.0,7.0,9959.0,1,4,2,7.0,At Risk
C02099,2025-04-02,Other,20.0,Patna,Bihar,Organic Search,179.0,2.0,9666.0,2,2,2,6.0,Lost
C04605,2025-02-23,Male,23.0,Jaipur,Rajasthan,Email,50.0,7.0,16839.0,4,4,3,11.0,Loyal Customers
C04720,2025-03-08,Female,36.0,Visakhapatnam,Andhra Pradesh,Referral,300.0,3.0,14294.0,1,3,3,7.0,At Risk
C03244,2025-11-09,Other,33.0,Kanpur,Uttar Pradesh,Organic Search,35.0,1.0,1508.0,4,1,1,6.0,Potential Loyalists
C01420,2025-01-21,Female,31.0,Ranchi,Jharkhand,Social Media,193.0,11.0,74189.0,2,5,5,12.0,At Risk
C00255,2026-02-02,Female,50.0,Thiruvananthapuram,Kerala,Organic Search,169.0,3.0,17648.0,2,2,3,7.0,Lost
C01898,2024-04-19,Female,25.0,Chennai,Tamil Nadu,Referral,65.0,7.0,32967.0,3,4,4,11.0,Loyal Customers
C03401,2025-10-26,Female,29.0,Kolkata,West Bengal,Email,0.0,3.0,11432.0,5,3,2,10.0,Loyal Customers
C01979,2025-12-14,Male,39.0,Guwahati,Assam,Organic Search,32.0,2.0,5818.0,4,2,1,7.0,Potential Loyalists
C04323,2024-09-16,Male,39.0,Patna,Bihar,Paid Ads,29.0,12.0,134082.0,4,5,5,14.0,Champions
C02527,2025-11-12,Female,24.0,Faridabad,Haryana,Referral,13.0,6.0,15359.0,5,4,3,12.0,Loyal Customers
C01273,2025-05-02,Female,42.0,Coimbatore,Tamil Nadu,Social Media,14.0,7.0,18997.0,5,4,3,12.0,Loyal Customers
C01452,2025-08-06,Male,31.0,Indore,Madhya Pradesh,Organic Search,200.0,8.0,63892.0,2,5,5,12.0,At Risk
C01262,2024-06-08,Male,32.0,Thiruvananthapuram,Kerala,Social Media,173.0,3.0,7875.0,2,2,2,6.0,Lost
C04190,2026-03-28,Male,45.0,Mumbai,Maharashtra,Organic Search,128.0,3.0,13711.0,2,3,3,8.0,At Risk
C04857,2026-04-12,Male,25.0,Vijayawada,Andhra Pradesh,Organic Search,85.0,8.0,48184.0,3,5,5,13.0,Loyal Customers
C00316,2026-07-02,Male,18.0,Bhubaneswar,Unknown,Social Media,58.0,4.0,26125.0,3,3,4,10.0,Loyal Customers
C02158,2026-06-08,Female,38.0,Kanpur,Uttar Pradesh,Email,56.0,1.0,7698.0,3,1,2,6.0,Lost
C01095,2026-01-11,Male,27.0,Nagpur,Maharashtra,Paid Ads,195.0,9.0,85759.0,2,5,5,12.0,At Risk
C04908,2025-05-19,Female,20.0,Ahmedabad,Gujarat,Referral,113.0,11.0,152419.0,3,5,5,13.0,Loyal Customers
C01116,2026-05-17,Female,28.0,Jaipur,Rajasthan,Social Media,5.0,6.0,25350.0,5,4,4,13.0,Champions
C03608,2026-07-12,Male,27.0,Lucknow,Uttar Pradesh,Organic Search,15.0,1.0,6517.0,5,1,2,8.0,Potential Loyalists
C03135,2025-06-20,Male,47.0,Chandigarh,Chandigarh,Paid Ads,238.0,1.0,2457.0,1,1,1,3.0,Lost
C00070,2026-01-08,Male,23.0,Kanpur,Uttar Pradesh,Social Media,143.0,4.0,29616.0,2,3,4,9.0,At Risk
C03261,2026-04-05,Female,27.0,Gurugram,Haryana,Paid Ads,71.0,1.0,2838.0,3,1,1,5.0,Lost
C04632,2026-05-27,Male,41.0,Chandigarh,Chandigarh,Social Media,27.0,7.0,19949.0,5,4,3,12.0,Loyal Customers
C01659,2025-04-08,Male,32.0,Guwahati,Assam,Paid Ads,235.0,11.0,48548.0,1,5,5,11.0,At Risk
C03013,2026-04-29,Female,41.0,Hyderabad,Telangana,Social Media,29.0,1.0,2598.0,4,1,1,6.0,Potential Loyalists
C03048,2026-03-20,Female,44.0,Jaipur,Rajasthan,Organic Search,7.0,6.0,49501.0,5,4,5,14.0,Champions
C04671,2024-08-31,Female,46.0,Mumbai,Maharashtra,Email,361.0,12.0,49674.0,1,5,5,11.0,At Risk
C03698,2025-08-26,Female,44.0,Ahmedabad,Gujarat,Referral,39.0,4.0,54605.0,4,3,5,12.0,Loyal Customers
C03726,2026-01-11,Female,36.0,Faridabad,Haryana,Email,173.0,1.0,3756.0,2,1,1,4.0,Lost
C01500,2026-07-21,Male,18.0,Surat,Gujarat,Paid Ads,58.0,2.0,11112.0,3,2,2,7.0,Lost
C02651,2024-09-30,Female,27.0,Udaipur,Rajasthan,Organic Search,226.0,6.0,19988.0,1,4,3,8.0,At Risk
C03652,2025-08-03,Female,31.0,Hyderabad,Telangana,Social Media,49.0,11.0,98043.0,4,5,5,14.0,Champions
C01345,2026-02-10,Male,37.0,Bhopal,Madhya Pradesh,Paid Ads,49.0,12.0,150516.0,4,5,5,14.0,Champions
