order_item_id,order_id,product_id,quantity,unit_price,quantity_outlier
OI0041880,O019530,P0095,1,1979.0,False
OI0027299,O012782,P0020,1,2479.0,False
OI0027093,O012684,P0073,1,1649.0,False
OI0021233,O009954,P0024,1,1769.0,False
OI0055183,O025732,P0099,1,3719.0,False
OI0015122,O007095,P0108,1,2569.0,False
OI0006146,O002883,P0086,1,1059.0,False
OI0026828,O012572,P0009,2,1739.0,False
OI0055791,O025993,P0099,1,3719.0,False
OI0000897,O000401,P0017,1,469.0,False
OI0009247,O004321,P0027,2,3309.0,False
OI0057949,O026946,P0032,1,2129.0,False
OI0048819,O022847,P0120,2,2359.0,False
OI0022479,O010537,P0095,2,1979.0,False
OI0003137,O001470,P0099,1,3719.0,False
OI0042346,O019747,P0110,1,2369.0,False
OI0022880,O010732,P0073,1,1649.0,False
OI0008994,O004199,P0097,1,3189.0,False
OI0001558,O000721,P0076,3,3209.0,False
OI0033664,O015698,P0044,1,3739.0,False
OI0010631,O004964,P0053,2,2309.0,False
OI0021241,O009957,P0101,1,3329.0,False
OI0010501,O004914,P0004,1,439.0,False
OI0051750,O024153,P0041,3,3489.0,False
OI0059094,O027464,P0115,1,3599.0,False
OI0005713,O002645,P0069,1,2179.0,False
OI0041541,O019369,P0101,3,3329.0,False
OI0005429,O002528,P0041,1,3489.0,False
OI0007781,O003674,P0037,1,279.0,False
OI0018814,O008826,P0082,1,2319.0,False
OI0032515,O015171,P0003,1,329.0,False
OI0057295,O026666,P0051,1,359.0,False
OI0013070,O006091,P0080,1,1109.0,False
OI0046473,O021739,P0128,1,809.0,False
OI0038668,O018000,P0128,2,809.0,False
OI0014939,O007015,P0078,1,2479.0,False
OI0054634,O025464,P0091,2,1059.0,False
OI0027829,O013042,P0048,1,2009.0,False
OI0030932,O014454,P0095,3,1979.0,False
OI0002950,O001361,P0061,1,3279.0,False
OI0032492,O015162,P0035,1,469.0,False
OI0049859,O023278,P0097,1,3189.0,False
OI0052728,O024608,P0076,1,3209.0,False
OI0039787,O018519,P0120,1,2359.0,False
OI0048059,O022497,P0028,2,1619.0,False
OI0054215,O025275,P0058,1,1699.0,False
OI0004610,O002178,P0102,1,819.0,False
OI0055382,O025812,P0099,1,3719.0,False
OI0053123,O024784,P0082,2,2319.0,False
OI0029384,O013733,P0104,2,249.0,False
OI0045705,O021334,P0061,3,3279.0,False
OI0022377,O010488,P0057,1,2349.0,False
OI0021329,O009997,P0115,1,3599.0,False
OI0045552,O021270,P0108,1,2569.0,False
OI0021823,O010238,P0078,1,2479.0,False
OI0011969,O005565,P0015,1,3089.0,False
OI0008541,O004034,P0095,1,1979.0,False
OI0006550,O003083,P0050,1,339.0,False
OI0042473,O019801,P0095,1,1979.0,False
OI0054927,O025617,P0082,2,2319.0,False
OI0030556,O014281,P0059,2,4089.0,False
OI0034988,O016345,P0105,1,329.0,False
OI0031921,O014923,P0013,1,1309.0,False
OI0051413,O023996,P0105,1,329.0,False
OI0019246,O009009,P0013,2,1309.0,False
OI0026306,O012350,P0013,2,1309.0,False
OI0037364,O017435,P0013,1,1309.0,False
OI0000589,O000262,P0028,2,1619.0,False
OI0033835,O015794,P0058,1,1699.0,False
OI0012900,O006018,P0115,1,3599.0,False
OI0046323,O021654,P0023,1,469.0,False
OI0006202,O002910,P0122,1,2319.0,False
OI0002211,O001017,P0102,1,819.0,False
OI0034698,O016205,P0010,3,1259.0,False
OI0025581,O011997,P0059,1,4089.0,False
OI0039051,O018183,P0097,1,3189.0,False
OI0012576,O005854,P0118,1,1229.0,False
OI0049537,O023156,P0115,2,3599.0,False
OI0018435,O008645,P0073,1,1649.0,False
OI0022207,O010404,P0034,1,309.0,False
OI0015503,O007255,P0003,1,329.0,False
OI0029037,O013563,P0070,1,2019.0,False
OI0009453,O004424,P0024,1,1769.0,False
OI0012934,O006032,P0057,1,2349.0,False
OI0044167,O020590,P0013,1,1309.0,False
OI0048293,O022607,P0037,1,279.0,False
OI0010982,O005124,P0073,1,1649.0,False
OI0013180,O006145,P0061,3,3279.0,False
OI0012164,O005655,P0042,1,1039.0,False
OI0048214,O022561,P0013,1,1309.0,False
OI0000463,O000221,P0082,3,2319.0,False
OI0039209,O018248,P0118,1,1229.0,False
OI0020284,O009519,P0114,1,2449.0,False
OI0023540,O011089,P0058,1,1699.0,False
OI0022469,O010534,P0097,1,3189.0,False
OI0036102,O016870,P0019,1,1249.0,False
OI0051208,O023908,P0082,1,2319.0,False
OI0048134,O022522,P0108,1,2569.0,False
OI0040532,O018887,P0123,1,309.0,False
OI0046087,O021539,P0110,1,2369.0,False
OI0024657,O011589,P0099,2,3719.0,False
OI0019821,O009292,P0112,1,559.0,False
OI0012065,O005615,P0028,1,1619.0,False
OI0007985,O003767,P0127,1,4309.0,False
OI0049761,O023227,P0099,1,3719.0,False
OI0037238,O017382,P0082,1,2319.0,False
OI0040571,O018910,P0032,1,2129.0,False
OI0023401,O011002,P0104,1,249.0,False
OI0026064,O012218,P0078,1,2479.0,False
OI0034356,O016048,P0020,1,2479.0,False
OI0052710,O024600,P0099,1,3719.0,False
OI0055642,O025922,P0051,2,359.0,False
OI0037174,O017361,P0042,1,1039.0,False
OI0040594,O018926,P0028,1,1619.0,False
OI0039709,O018480,P0017,3,469.0,False
OI0022730,O010651,P0061,1,3279.0,False
OI0040479,O018856,P0028,1,1619.0,False
OI0007515,O003548,P0067,1,279.0,False
OI0000829,O000362,P0078,1,2479.0,False
OI0006189,O002903,P0013,3,1309.0,False
OI0049846,O023273,P0019,1,1249.0,False
OI0055547,O025878,P0080,1,1109.0,False
OI0023721,O011173,P0030,2,169.0,False
OI0002559,O001187,P0129,2,1419.0,False
OI0014129,O006582,P0080,2,1109.0,False
OI0027149,O012708,P0074,1,3169.0,False
OI0006624,O003115,P0050,1,339.0,False
OI0022306,O010458,P0070,1,2019.0,False
OI0011791,O005485,P0041,1,3489.0,False
OI0048236,O022571,P0080,1,1109.0,False
OI0020668,O009707,P0013,1,1309.0,False
OI0056437,O026282,P0098,1,1899.0,False
OI0027750,O013001,P0091,1,1059.0,False
OI0017842,O008356,P0098,1,1899.0,False
OI0009635,O004490,P0023,1,469.0,False
OI0058693,O027276,P0071,1,3389.0,False
OI0022459,O010532,P0082,1,2319.0,False
OI0031838,O014891,P0045,3,2259.0,False
OI0051052,O023819,P0095,2,1979.0,False
OI0041560,O019384,P0025,1,2039.0,False
OI0058917,O027381,P0059,2,4089.0,False
OI0027629,O012941,P0048,2,2009.0,False
OI0027531,O012895,P0010,3,1259.0,False
OI0047377,O022205,P0070,1,2019.0,False
OI0039013,O018159,P0019,3,1249.0,False
OI0038497,O017918,P0119,1,1169.0,False
OI0022125,O010367,P0108,1,2569.0,False
OI0010947,O005109,P0041,1,3489.0,False
OI0007529,O003553,P0058,2,1699.0,False
OI0018864,O008850,P0019,1,1249.0,False
OI0058631,O027252,P0116,1,1219.0,False
OI0053383,O024905,P0089,1,1829.0,False
OI0021889,O010267,P0054,1,2239.0,False
OI0043070,O020056,P0097,1,3189.0,False
OI0004098,O001926,P0059,1,4089.0,False
OI0042366,O019756,P0101,2,3329.0,False
OI0054617,O025455,P0064,1,2919.0,False
OI0034324,O016030,P0005,1,3129.0,False
OI0001639,O000751,P0119,1,1169.0,False
OI0036806,O017194,P0066,3,1799.0,False
OI0011048,O005151,P0115,1,3599.0,False
OI0012640,O005887,P0078,2,2479.0,False
OI0048969,O022897,P0127,1,4309.0,False
OI0053114,O024778,P0027,1,3309.0,False
OI0001220,O000530,P0086,1,1059.0,False
OI0027296,O012781,P0041,1,3489.0,False
OI0025367,O011894,P0023,1,469.0,False
OI0048305,O022610,P0042,1,1039.0,False
OI0011007,O005141,P0058,1,1699.0,False
OI0048555,O022698,P0050,1,339.0,False
OI0051417,O023998,P0115,2,3599.0,False
OI0056143,O026155,P0105,1,329.0,False
OI0055146,O025717,P0064,1,2919.0,False
OI0042415,O019788,P0089,2,1829.0,False
OI0020155,O009459,P0017,2,469.0,False
OI0045758,O021361,P0027,1,3309.0,False
OI0052514,O024512,P0073,1,1649.0,False
OI0052459,O024490,P0059,1,4089.0,False
OI0020269,O009513,P0025,1,2039.0,False
OI0015208,O007121,P0066,1,1799.0,False
OI0041828,O019503,P0061,1,3279.0,False
OI0002096,O000967,P0019,1,1249.0,False
OI0043958,O020480,P0080,1,1109.0,False
OI0046262,O021629,P0018,1,2429.0,False
OI0016373,O007700,P0003,2,329.0,False
OI0052403,O024460,P0022,2,379.0,False
OI0007252,O003413,P0027,2,3309.0,False
OI0027720,O012980,P0010,1,1259.0,False
OI0035742,O016685,P0019,2,1249.0,False
OI0034433,O016099,P0127,1,4309.0,False
OI0014999,O007045,P0093,1,879.0,False
OI0005229,O002433,P0105,1,329.0,False
OI0035274,O016461,P0054,1,2239.0,False
OI0016034,O007540,P0123,1,309.0,False
OI0054186,O025257,P0078,2,2479.0,False
OI0050405,O023534,P0093,1,879.0,False
OI0027031,O012666,P0025,1,2039.0,False
OI0017689,O008287,P0115,3,3599.0,False
OI0031830,O014888,P0082,1,2319.0,False
OI0045360,O021153,P0031,1,2139.0,False
OI0048865,O022864,P0096,1,559.0,False
OI0048960,O022895,P0058,2,1699.0,False
OI0004220,O001988,P0099,1,3719.0,False
OI0008172,O003859,P0037,1,279.0,False
OI0056559,O026343,P0095,1,1979.0,False
OI0003462,O001639,P0064,1,2919.0,False
OI0015192,O007116,P0029,1,719.0,False
OI0025218,O011837,P0029,1,719.0,False
OI0022084,O010350,P0070,2,2019.0,False
OI0025362,O011893,P0092,1,2339.0,False
OI0040916,O019106,P0023,1,469.0,False
OI0030861,O014423,P0115,1,3599.0,False
OI0020444,O009596,P0095,1,1979.0,False
OI0006516,O003070,P0051,1,359.0,False
OI0016826,O007908,P0099,2,3719.0,False
OI0030407,O014219,P0054,1,2239.0,False
OI0054758,O025538,P0026,1,4869.0,False
OI0020511,O009621,P0064,1,2919.0,False
OI0033187,O015497,P0007,1,2139.0,False
OI0026006,O012190,P0119,1,1169.0,False
OI0042883,O019983,P0032,1,2129.0,False
OI0015971,O007502,P0098,2,1899.0,False
OI0017988,O008417,P0114,1,2449.0,False
OI0048842,O022855,P0048,1,2009.0,False
OI0029238,O013663,P0080,2,1109.0,False
OI0020161,O009463,P0130,1,2989.0,False
OI0036099,O016867,P0019,1,1249.0,False
OI0026594,O012486,P0115,1,3599.0,False
OI0020193,O009480,P0102,1,819.0,False
OI0039672,O018458,P0064,2,2919.0,False
OI0002711,O001259,P0098,1,1899.0,False
OI0013460,O006273,P0048,1,2009.0,False
OI0002550,O001183,P0099,2,3719.0,False
OI0039048,O018181,P0019,1,1249.0,False
OI0040493,O018866,P0061,1,3279.0,False
OI0026389,O012388,P0031,1,2139.0,False
OI0043771,O020394,P0119,1,1169.0,False
OI0057599,O026776,P0105,1,329.0,False
OI0019039,O008926,P0080,1,1109.0,False
OI0001401,O000633,P0104,1,249.0,False
OI0001867,O000857,P0110,3,2369.0,False
OI0048851,O022859,P0113,2,1119.0,False
OI0032184,O015028,P0102,1,819.0,False
OI0006779,O003194,P0001,2,1479.0,False
OI0007041,O003323,P0121,1,1429.0,False
OI0051435,O024009,P0019,1,1249.0,False
OI0042971,O020012,P0070,1,2019.0,False
OI0035232,O016445,P0050,2,339.0,False
OI0003936,O001846,P0012,1,1679.0,False
OI0038074,O017734,P0053,1,2309.0,False
OI0033535,O015635,P0066,1,1799.0,False
OI0054368,O025334,P0078,2,2479.0,False
OI0006020,O002812,P0099,1,3719.0,False
OI0023812,O011217,P0071,2,3389.0,False
OI0012112,O005626,P0067,1,279.0,False
OI0004986,O002338,P0078,3,2479.0,False
OI0002494,O001150,P0038,1,1099.0,False
OI0025462,O011934,P0006,1,409.0,False
OI0020945,O009832,P0018,3,2429.0,False
OI0016867,O007935,P0093,1,879.0,False
OI0016114,O007574,P0119,1,1169.0,False
OI0034378,O016063,P0051,1,359.0,False
OI0000485,O000230,P0030,2,169.0,False
OI0004054,O001914,P0010,1,1259.0,False
OI0024394,O011460,P0061,1,3279.0,False
OI0023437,O011027,P0108,2,2569.0,False
OI0015298,O007162,P0127,1,4309.0,False
OI0034211,O015972,P0003,1,329.0,False
OI0028299,O013256,P0091,1,1059.0,False
OI0023736,O011183,P0019,1,1249.0,False
OI0017288,O008135,P0095,1,1979.0,False
OI0017105,O008048,P0095,1,1979.0,False
OI0017722,O008296,P0106,1,2889.0,False
OI0026600,O012488,P0093,1,879.0,False
OI0033815,O015782,P0048,2,2009.0,False
OI0056806,O026440,P0019,1,1249.0,False
OI0003185,O001496,P0128,1,809.0,False
OI0027262,O012762,P0047,1,1979.0,False
OI0033727,O015728,P0037,3,279.0,False
OI0014774,O006912,P0009,2,1739.0,False
OI0049925,O023313,P0018,1,2429.0,False
OI0020089,O009429,P0012,1,1679.0,False
OI0053032,O024738,P0081,1,1449.0,False
OI0023816,O011218,P0031,2,2139.0,False
OI0051789,O024168,P0071,1,3389.0,False
OI0012688,O005911,P0099,1,3719.0,False
OI0038292,O017828,P0070,1,2019.0,False
OI0014304,O006664,P0125,1,3389.0,False
OI0033881,O015816,P0118,2,1229.0,False
OI0054910,O025611,P0078,2,2479.0,False
OI0010573,O004948,P0105,1,329.0,False
OI0023952,O011267,P0057,1,2349.0,False
OI0042487,O019805,P0058,1,1699.0,False
OI0022246,O010421,P0019,1,1249.0,False
OI0031202,O014579,P0067,1,279.0,False
OI0052066,O024289,P0026,1,4869.0,False
OI0051743,O024150,P0073,1,1649.0,False
OI0007679,O003620,P0036,1,2009.0,False
OI0041321,O019296,P0110,1,2369.0,False
OI0026352,O012374,P0099,1,3719.0,False
OI0028797,O013463,P0023,1,469.0,False
OI0026420,O012403,P0057,1,2349.0,False
OI0027784,O013018,P0054,2,2239.0,False
OI0020583,O009655,P0051,1,359.0,False
OI0052932,O024695,P0003,1,329.0,False
OI0055089,O025692,P0104,1,249.0,False
OI0043248,O020142,P0013,1,1309.0,False
OI0029876,O013967,P0034,1,309.0,False
OI0024885,O011695,P0013,1,1309.0,False
OI0058547,O027215,P0119,2,1169.0,False
OI0040727,O019011,P0097,1,3189.0,False
OI0033193,O015499,P0012,1,1679.0,False
OI0024652,O011586,P0078,1,2479.0,False
OI0020037,O009404,P0093,3,879.0,False
OI0009469,O004431,P0082,1,2319.0,False
OI0008737,O004114,P0078,2,2479.0,False
OI0040024,O018649,P0069,3,2179.0,False
OI0038888,O018104,P0095,1,1979.0,False
OI0019923,O009342,P0070,1,2019.0,False
OI0054026,O025181,P0001,1,1479.0,False
OI0049622,O023187,P0018,2,2429.0,False
OI0050885,O023739,P0097,1,3189.0,False
OI0033280,O015531,P0018,1,2429.0,False
OI0000417,O000200,P0058,1,1699.0,False
OI0003132,O001467,P0023,1,469.0,False
OI0048888,O022869,P0110,1,2369.0,False
OI0021057,O009872,P0017,1,469.0,False
OI0029839,O013952,P0095,2,1979.0,False
OI0051434,O024008,P0119,1,1169.0,False
OI0018535,O008688,P0096,1,559.0,False
OI0017984,O008415,P0095,1,1979.0,False
OI0035625,O016627,P0061,1,3279.0,False
OI0044243,O020625,P0098,1,1899.0,False
OI0009655,O004501,P0043,1,539.0,False
OI0017511,O008226,P0130,2,2989.0,False
OI0030401,O014216,P0052,2,549.0,False
OI0010114,O004719,P0122,1,2319.0,False
OI0001737,O000789,P0069,1,2179.0,False
OI0047150,O022090,P0115,1,3599.0,False
OI0057333,O026682,P0013,1,1309.0,False
OI0050173,O023434,P0097,2,3189.0,False
OI0046132,O021560,P0122,1,2319.0,False
OI0040385,O018802,P0066,2,1799.0,False
OI0019114,O008958,P0069,1,2179.0,False
OI0037605,O017531,P0003,1,329.0,False
OI0015833,O007425,P0028,1,1619.0,False
OI0039665,O018455,P0118,1,1229.0,False
OI0043719,O020369,P0057,1,2349.0,False
OI0054987,O025641,P0105,3,329.0,False
OI0058093,O027023,P0061,1,3279.0,False
OI0051125,O023855,P0052,1,549.0,False
OI0021450,O010058,P0102,2,819.0,False
OI0050121,O023409,P0095,1,1979.0,False
OI0006050,O002831,P0091,1,1059.0,False
OI0051241,O023923,P0058,1,1699.0,False
OI0011598,O005410,P0078,1,2479.0,False
OI0029018,O013556,P0093,1,879.0,False
OI0034681,O016202,P0106,1,2889.0,False
OI0047549,O022292,P0110,2,2369.0,False
OI0013973,O006506,P0037,1,279.0,False
OI0006649,O003129,P0023,1,469.0,False
OI0042570,O019840,P0010,1,1259.0,False
OI0045252,O021092,P0036,3,2009.0,False
OI0009039,O004218,P0013,1,1309.0,False
OI0050927,O023761,P0097,1,3189.0,False
OI0022345,O010473,P0057,1,2349.0,False
OI0009591,O004469,P0050,2,339.0,False
OI0008633,O004064,P0097,1,3189.0,False
OI0042087,O019637,P0078,2,2479.0,False
OI0015326,O007174,P0048,3,2009.0,False
OI0005673,O002634,P0051,3,359.0,False
OI0037760,O017590,P0099,1,3719.0,False
OI0020980,O009846,P0097,1,3189.0,False
OI0019422,O009103,P0113,1,1119.0,False
OI0019377,O009076,P0031,1,2139.0,False
OI0019864,O009311,P0105,3,329.0,False
OI0058869,O027354,P0025,1,2039.0,False
OI0003699,O001727,P0099,1,3719.0,False
OI0031303,O014628,P0052,1,549.0,False
OI0014166,O006596,P0009,1,1739.0,False
OI0035089,O016385,P0056,1,1669.0,False
OI0036839,O017217,P0078,1,2479.0,False
OI0022908,O010751,P0082,1,2319.0,False
OI0019309,O009042,P0017,1,469.0,False
OI0049040,O022931,P0093,3,879.0,False
OI0028114,O013159,P0009,1,1739.0,False
OI0016695,O007853,P0015,1,3089.0,False
OI0040310,O018762,P0080,2,1109.0,False
OI0024788,O011650,P0066,1,1799.0,False
OI0002529,O001170,P0080,1,1109.0,False
OI0035665,O016642,P0121,1,1429.0,False
OI0017232,O008112,P0080,3,1109.0,False
OI0012075,O005618,P0127,3,4309.0,False
OI0056055,O026110,P0118,2,1229.0,False
OI0034521,O016133,P0115,1,3599.0,False
OI0044353,O020665,P0086,1,1059.0,False
OI0028792,O013461,P0019,2,1249.0,False
OI0031293,O014622,P0045,1,2259.0,False
OI0032998,O015395,P0097,1,3189.0,False
OI0052970,O024714,P0041,1,3489.0,False
OI0010254,O004788,P0049,1,1459.0,False
OI0024016,O011291,P0095,1,1979.0,False
OI0002886,O001340,P0076,1,3209.0,False
OI0056494,O026309,P0028,1,1619.0,False
OI0011038,O005149,P0114,3,2449.0,False
OI0045035,O020988,P0023,1,469.0,False
OI0047267,O022149,P0093,3,879.0,False
OI0002869,O001334,P0003,1,329.0,False
OI0023614,O011126,P0042,1,1039.0,False
OI0030771,O014394,P0041,2,3489.0,False
OI0011864,O005514,P0004,1,439.0,False
OI0002575,O001195,P0095,1,1979.0,False
OI0032387,O015114,P0099,1,3719.0,False
OI0037316,O017418,P0003,1,329.0,False
OI0011752,O005469,P0041,3,3489.0,False
OI0014764,O006906,P0061,1,3279.0,False
OI0026804,O012562,P0115,1,3599.0,False
OI0003081,O001434,P0075,1,429.0,False
OI0056027,O026100,P0106,1,2889.0,False
OI0049011,O022917,P0082,1,2319.0,False
OI0022397,O010496,P0073,1,1649.0,False
OI0005160,O002400,P0041,1,3489.0,False
OI0013530,O006293,P0112,2,559.0,False
OI0007028,O003317,P0007,2,2139.0,False
OI0058252,O027077,P0080,3,1109.0,False
OI0028973,O013541,P0110,1,2369.0,False
OI0047917,O022450,P0048,1,2009.0,False
OI0010601,O004957,P0099,2,3719.0,False
OI0056612,O026358,P0118,1,1229.0,False
OI0051671,O024125,P0029,1,719.0,False
OI0008194,O003870,P0115,1,3599.0,False
OI0037536,O017504,P0070,3,2019.0,False
OI0037425,O017456,P0082,1,2319.0,False
OI0052934,O024696,P0095,2,1979.0,False
OI0005091,O002374,P0040,1,1099.0,False
OI0027396,O012828,P0125,1,3389.0,False
OI0036073,O016852,P0101,1,3329.0,False
OI0023892,O011246,P0061,3,3279.0,False
OI0021166,O009919,P0099,1,3719.0,False
OI0058669,O027267,P0078,1,2479.0,False
OI0032166,O015022,P0031,1,2139.0,False
OI0043312,O020180,P0108,2,2569.0,False
OI0005074,O002370,P0058,1,1699.0,False
OI0052379,O024443,P0090,1,1419.0,False
OI0003121,O001460,P0041,1,3489.0,False
OI0004895,O002301,P0058,1,1699.0,False
OI0050156,O023423,P0086,1,1059.0,False
OI0011754,O005470,P0061,2,3279.0,False
OI0045615,O021289,P0082,2,2319.0,False
OI0052154,O024332,P0126,1,959.0,False
OI0014762,O006905,P0013,1,1309.0,False
OI0039927,O018601,P0053,2,2309.0,False
OI0026351,O012373,P0122,2,2319.0,False
OI0032493,O015163,P0059,1,4089.0,False
OI0012131,O005633,P0023,1,469.0,False
OI0014958,O007027,P0066,2,1799.0,False
OI0018276,O008561,P0016,2,2519.0,False
OI0005658,O002630,P0041,1,3489.0,False
OI0004476,O002116,P0046,1,659.0,False
OI0031547,O014741,P0061,1,3279.0,False
OI0018342,O008594,P0041,3,3489.0,False
OI0019569,O009166,P0018,2,2429.0,False
OI0049170,O023008,P0104,1,249.0,False
OI0030260,O014146,P0076,1,3209.0,False
OI0024246,O011396,P0061,1,3279.0,False
OI0040855,O019075,P0115,1,3599.0,False
OI0045763,O021362,P0003,3,329.0,False
OI0057138,O026598,P0073,1,1649.0,False
OI0041748,O019471,P0052,2,549.0,False
OI0050782,O023695,P0125,1,3389.0,False
OI0018477,O008664,P0040,3,1099.0,False
OI0016702,O007857,P0058,1,1699.0,False
OI0053916,O025142,P0064,1,2919.0,False
OI0026923,O012619,P0129,1,1419.0,False
OI0017462,O008212,P0059,2,4089.0,False
OI0043569,O020295,P0001,1,1479.0,False
OI0031396,O014669,P0064,1,2919.0,False
OI0056427,O026278,P0032,1,2129.0,False
OI0053594,O025007,P0128,1,809.0,False
OI0026717,O012530,P0080,2,1109.0,False
OI0058238,O027070,P0099,2,3719.0,False
OI0058181,O027053,P0064,1,2919.0,False
OI0023996,O011283,P0119,3,1169.0,False
OI0045460,O021222,P0066,1,1799.0,False
OI0035692,O016655,P0016,1,2519.0,False
OI0046274,O021634,P0007,1,2139.0,False
OI0046503,O021754,P0017,1,469.0,False
OI0024563,O011540,P0057,1,2349.0,False
OI0057122,O026590,P0048,1,2009.0,False
OI0009451,O004424,P0027,2,3309.0,False
OI0039954,O018614,P0114,3,2449.0,False
OI0038022,O017712,P0082,1,2319.0,False
OI0002061,O000947,P0127,1,4309.0,False
OI0054670,O025488,P0115,1,3599.0,False
OI0038483,O017914,P0080,3,1109.0,False
OI0041305,O019286,P0099,1,3719.0,False
OI0001979,O000903,P0061,1,3279.0,False
OI0035750,O016689,P0005,1,3129.0,False
OI0007786,O003677,P0037,1,279.0,False
OI0035026,O016359,P0071,1,3389.0,False
OI0056424,O026276,P0127,1,4309.0,False
OI0009142,O004263,P0029,1,719.0,False
OI0006794,O003201,P0115,1,3599.0,False
OI0004058,O001915,P0015,1,3089.0,False
OI0020625,O009681,P0034,1,309.0,False
OI0057043,O026555,P0003,1,329.0,False
OI0049197,O023019,P0070,1,2019.0,False
OI0011681,O005440,P0005,1,3129.0,False
OI0046958,O021995,P0095,2,1979.0,False
OI0031356,O014655,P0003,1,329.0,False
OI0025321,O011882,P0105,1,329.0,False
OI0009127,O004257,P0125,1,3389.0,False
OI0010709,O005006,P0125,1,3389.0,False
OI0019228,O008998,P0049,1,1459.0,False
OI0002727,O001263,P0096,1,559.0,False
OI0054397,O025350,P0066,1,1799.0,False
OI0044320,O020649,P0110,1,2369.0,False
OI0029461,O013773,P0106,1,2889.0,False
OI0020748,O009740,P0105,1,329.0,False
OI0034103,O015918,P0066,1,1799.0,False
OI0005513,O002562,P0031,2,2139.0,False
OI0050724,O023667,P0019,1,1249.0,False
OI0004525,O002144,P0121,1,1429.0,False
OI0052208,O024350,P0019,1,1249.0,False
OI0004249,O002002,P0059,3,4089.0,False
OI0002631,O001226,P0069,1,2179.0,False
OI0046201,O021598,P0061,1,3279.0,False
OI0017532,O008231,P0108,3,2569.0,False
OI0049391,O023103,P0126,1,959.0,False
OI0042309,O019730,P0037,1,279.0,False
OI0025254,O011855,P0119,2,1169.0,False
OI0040084,O018677,P0013,1,1309.0,False
OI0058652,O027260,P0010,2,1259.0,False
OI0012798,O005963,P0034,1,309.0,False
OI0036719,O017156,P0048,2,2009.0,False
OI0005437,O002533,P0048,1,2009.0,False
OI0013703,O006370,P0097,2,3189.0,False
OI0013076,O006095,P0061,3,3279.0,False
OI0025696,O012040,P0127,1,4309.0,False
OI0052220,O024358,P0108,1,2569.0,False
OI0058942,O027391,P0019,1,1249.0,False
OI0039509,O018399,P0115,1,3599.0,False
OI0003900,O001819,P0082,1,2319.0,False
OI0041949,O019563,P0054,1,2239.0,False
OI0009031,O004213,P0070,1,2019.0,False
OI0051233,O023920,P0056,1,1669.0,False
OI0046698,O021868,P0101,2,3329.0,False
